FLOW_ID,IP_SOURCE,PORT_SOURCE,IP_DESTINATION,PORT_DESTINATION,PROTOCOL,FIRST_TIMESTAMP,LAST_TIMESTAMP,DURATION,FWD_PACKET_COUNT,BWD_PACKET_COUNT,FWD_PKT_LEN_TOT,BWD_PKT_LEN_TOT,FWD_PKT_LEN_MAX,FWD_PKT_LEN_MIN,FWD_PKT_LEN_MEAN,FWD_PKT_LEN_STD,BWD_PKT_LEN_MAX,BWD_PKT_LEN_MIN,BWD_PKT_LEN_MEAN,BWD_PKT_LEN_STD,FLOW_BYTES_S,FLOW_PACKETS_S,FLOW_IAT_MEAN,FLOW_IAT_STD,FLOW_IAT_MAX,FLOW_IAT_MIN,FWD_IAT_TOTAL,FWD_IAT_MEAN,FWD_IAT_STD,FWD_IAT_MAX,FWD_IAT_MIN,BWD_IAT_TOTAL,BWD_IAT_MEAN,BWD_IAT_STD,BWD_IAT_MAX,BWD_IAT_MIN,FWD_PSH_FLAG_COUNT,BWD_PSH_FLAG_COUNT,FWD_URG_FLAG_COUNT,BWD_URG_FLAG_COUNT,FWD_HEADER_LENGTH,BWD_HEADER_LENGTH,FWD_PACKETS_S,BWD_PACKETS_S,FLOW_PACKET_LENGTH_MIN,FLOW_PACKET_LENGTH_MAX,FLOW_PACKET_LENGTH_MEAN,FLOW_PACKET_LENGTH_STD,FLOW_PACKET_LENGTH_VARIANCE,FLOW_FIN_COUNT,FLOW_SYN_COUNT,FLOW_RST_COUNT,FLOW_PSH_COUNT,FLOW_ACK_COUNT,FLOW_URG_COUNT,FLOW_CWE_COUNT,FLOW_ECE_COUNT,DOWN_UP_RATIO,FLOW_SEGMENT_LENGTH_MEAN,FWD_SEGMENT_LENGTH_MEAN,BWD_SEGMENT_LENGTH_MEAN,FWD_HEADER_LENGTH,FWD_BYTES_BULK,FWD_PACKETS_BULK,FWD_BULK_RATE,BWD_BYTES_BULK,BWD_PACKETS_BULK,BWD_BULK_RATE,SF_FWD_PACKETS,SF_FWD_BYTES,SF_BWD_PACKETS,SF_BWD_BYTES,FWD_INIT_WIN_BYTES,BWD_INIT_WIN_BYTES,FWD_ACT_DATA_PKT,FWD_HEADER_LEN_MIN,ACTIVE_MEAN,ACTIVE_STD,ACTIVE_MAX,ACTIVE_MIN,IDLE_MEAN,IDLE_STD,IDLE_MAX,IDLE_MIN
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602803024 UTC,2025-02-05 11:08:54.602803024 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602803024 UTC,2025-02-05 11:08:54.602803750 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.726,0,0.726,0.726,0.726,0.726,0,0.726,0.726,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602804549 UTC,2025-02-05 11:08:54.602804549 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602804549 UTC,2025-02-05 11:08:54.602805361 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.812,0,0.812,0.812,0.812,0.812,0,0.812,0.812,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602891322 UTC,2025-02-05 11:08:54.602891322 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602891322 UTC,2025-02-05 11:08:54.602892954 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.632,0,1.632,1.632,1.632,1.632,0,1.632,1.632,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602893727 UTC,2025-02-05 11:08:54.602893727 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602893727 UTC,2025-02-05 11:08:54.602894562 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.835,0,0.835,0.835,0.835,0.835,0,0.835,0.835,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602895397 UTC,2025-02-05 11:08:54.602895397 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602895397 UTC,2025-02-05 11:08:54.602896128 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.731,0,0.731,0.731,0.731,0.731,0,0.731,0.731,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602896943 UTC,2025-02-05 11:08:54.602896943 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602896943 UTC,2025-02-05 11:08:54.602897666 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.723,0,0.723,0.723,0.723,0.723,0,0.723,0.723,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602965557 UTC,2025-02-05 11:08:54.602965557 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602965557 UTC,2025-02-05 11:08:54.602966953 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.396,0,1.396,1.396,1.396,1.396,0,1.396,1.396,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602967720 UTC,2025-02-05 11:08:54.602967720 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602967720 UTC,2025-02-05 11:08:54.602968548 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.828,0,0.828,0.828,0.828,0.828,0,0.828,0.828,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602969382 UTC,2025-02-05 11:08:54.602969382 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602969382 UTC,2025-02-05 11:08:54.602970113 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.731,0,0.731,0.731,0.731,0.731,0,0.731,0.731,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602970920 UTC,2025-02-05 11:08:54.602970920 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.602970920 UTC,2025-02-05 11:08:54.602971641 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.721,0,0.721,0.721,0.721,0.721,0,0.721,0.721,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603055853 UTC,2025-02-05 11:08:54.603055853 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603055853 UTC,2025-02-05 11:08:54.603058149 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.296,0,2.296,2.296,2.296,2.296,0,2.296,2.296,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603058907 UTC,2025-02-05 11:08:54.603058907 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603058907 UTC,2025-02-05 11:08:54.603059731 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.824,0,0.824,0.824,0.824,0.824,0,0.824,0.824,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603060571 UTC,2025-02-05 11:08:54.603060571 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603060571 UTC,2025-02-05 11:08:54.603061299 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.728,0,0.728,0.728,0.728,0.728,0,0.728,0.728,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603062109 UTC,2025-02-05 11:08:54.603062109 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603062109 UTC,2025-02-05 11:08:54.603062840 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.731,0,0.731,0.731,0.731,0.731,0,0.731,0.731,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603155328 UTC,2025-02-05 11:08:54.603155328 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603155328 UTC,2025-02-05 11:08:54.603157072 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.744,0,1.744,1.744,1.744,1.744,0,1.744,1.744,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603157860 UTC,2025-02-05 11:08:54.603157860 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603157860 UTC,2025-02-05 11:08:54.603158688 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.828,0,0.828,0.828,0.828,0.828,0,0.828,0.828,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603159579 UTC,2025-02-05 11:08:54.603159579 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603159579 UTC,2025-02-05 11:08:54.603160312 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.733,0,0.733,0.733,0.733,0.733,0,0.733,0.733,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603161120 UTC,2025-02-05 11:08:54.603161120 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603161120 UTC,2025-02-05 11:08:54.603161915 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.795,0,0.795,0.795,0.795,0.795,0,0.795,0.795,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603233183 UTC,2025-02-05 11:08:54.603233183 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603233183 UTC,2025-02-05 11:08:54.603234874 UTC,1,2,0,120,0,60,60,60,0,0,0,0,0,0.00012,0.000002,1.691,0,1.691,1.691,1.691,1.691,0,1.691,1.691,0,0,0,0,0,0,0,0,0,40,0,0.000002,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603235656 UTC,2025-02-05 11:08:54.603235656 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603235656 UTC,2025-02-05 11:08:54.603236519 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.863,0,0.863,0.863,0.863,0.863,0,0.863,0.863,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603237378 UTC,2025-02-05 11:08:54.603237378 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603237378 UTC,2025-02-05 11:08:54.603238123 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.745,0,0.745,0.745,0.745,0.745,0,0.745,0.745,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603238945 UTC,2025-02-05 11:08:54.603238945 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603238945 UTC,2025-02-05 11:08:54.603239676 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.731,0,0.731,0.731,0.731,0.731,0,0.731,0.731,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603326155 UTC,2025-02-05 11:08:54.603326155 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603326155 UTC,2025-02-05 11:08:54.603328336 UTC,2,2,0,120,0,60,60,60,0,0,0,0,0,0.00006,0.000001,2.181,0,2.181,2.181,2.181,2.181,0,2.181,2.181,0,0,0,0,0,0,0,0,0,40,0,0.000001,0,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603329115 UTC,2025-02-05 11:08:54.603329115 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603329115 UTC,2025-02-05 11:08:54.603329945 UTC,0,2,0,120,0,60,60,60,0,0,0,0,0,inf,inf,0.83,0,0.83,0.83,0.83,0.83,0,0.83,0.83,0,0,0,0,0,0,0,0,0,40,0,inf,NaN,60,60,60,0,0,0,0,2,0,0,0,0,0,0,80,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
192.168.0.2:20756-192.168.0.1:1232-6,192.168.0.2,20756,192.168.0.1,1232,6,2025-02-05 11:08:54.603330789 UTC,2025-02-05 11:08:54.603330789 UTC,0,1,0,60,0,60,60,60,0,0,0,0,0,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,inf,NaN,60,60,60,0,0,0,0,1,0,0,0,0,0,0,80,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
