  Time           eno3       
18:51:47  12207.32      0.00
18:51:48  12206.42      0.00
18:51:49  12208.46      0.00
18:51:50  12207.11      0.00
18:51:51  12205.75      0.00
18:51:52  12208.27      0.00
18:51:54  12206.95      0.00
18:51:55  12207.00      0.00
18:51:56  12207.05      0.00
18:51:57  12207.34      0.00
18:51:58  12206.19      0.00
18:51:59  12207.60      0.00
18:52:00  12206.21      0.00
18:52:01  12207.39      0.00
18:52:02  12207.46      0.00
18:52:03  12207.47      0.00
18:52:04  12206.25      0.00
18:52:05  12207.37      0.00
18:52:06  12207.31      0.00
18:52:07  12207.10      0.00
18:52:08  12206.03      0.00
18:52:09  12207.55      0.00
18:52:10  12206.87      0.00
18:52:11  12207.29      0.00
18:52:12  12205.90      0.00
18:52:13  12207.57      0.00
18:52:14  12207.20      0.00
18:52:15  12207.50      0.00
18:52:16  12206.29      0.00
18:52:17  12207.52      0.00
18:52:18  12207.26      0.00
18:52:19  11442.20      0.42
18:52:20      0.00      0.00
18:52:21      0.00      0.00
18:52:22      0.00      0.00
