Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,category,subcategory,scenario,label
192.168.19.139:34082-192.168.249.84:22-6,192.168.19.139,34082,192.168.249.84,22,6,2025-03-11 15:20:58.141573 UTC,3738441,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1323.8138571666639,7.757244263049758,133535.71428571432,442553.3448186829,1914000,0,3739000,287615.3846153846,641279.0750297455,1960000,0,3738000,267000,597175.3750544545,1914000,0,8,7,0,0,0,0,456,488,3.744876540782642,4.012367722267117,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,3738.441,0,3738.441,3738.441,0,0,0,0,-1,-1,0,0,0,3738441,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:60288-192.168.249.84:22-6,192.168.19.139,60288,192.168.249.84,22,6,2025-03-11 15:25:56.245400 UTC,12424832,20,32,1944,2745,640,0,97.2,138.2004341527189,976,0,85.78125,216.7720194084962,596.3058494473004,4.185167252160834,243627.45098039217,649646.2977556481,2373000,0,12425000,653947.3684210526,960129.1291270867,2416000,0,12425000,400806.4516129032,794611.222420805,2373000,0,16,15,0,0,0,0,648,1032,1.6096797123695514,2.5754875397912826,0,976,90.17307692307692,190.50920845438708,36293.75850591711,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0,0,0,0,0,0,3.3333333333333335,324,5.333333333333333,457.5,64800,64260,16,15,32,32,12424.832,0,12424.832,12424.832,0,0,0,0,-1,-1,0,0,0,12424832,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:34108-192.168.249.84:22-6,192.168.19.139,34108,192.168.249.84,22,6,2025-03-11 15:21:00.158852 UTC,3813332,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1297.8151390962025,7.604897763950267,136214.2857142857,453881.0697861325,1992000,0,3814000,293384.6153846154,659741.6205736604,2075000,0,3813000,272357.14285714284,612781.7844111577,1992000,0,8,7,0,0,0,0,456,488,3.671329955010474,3.9335678089397934,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,3813.332,0,3813.332,3813.332,0,0,0,0,-1,-1,0,0,0,3813332,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:59640-192.168.249.84:22-6,192.168.19.139,59640,192.168.249.84,22,6,2025-03-11 15:21:55.940467 UTC,11520889,20,32,1912,2745,640,0,95.6,138.1124179789783,976,0,85.78125,216.7720194084962,640.3151701227223,4.5135405783355775,225901.9607843137,607463.3614353637,2500000,0,11521000,606368.4210526316,902033.0377031838,2546000,0,11521000,371645.16129032255,743639.2877050823,2500000,0,16,15,0,0,0,0,648,1032,1.7359771455136839,2.777563432821894,0,976,89.5576923076923,190.46354521590985,36276.362056212936,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0,0,0,0,0,0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11520.889,0,11520.889,11520.889,0,0,0,0,-1,-1,0,0,0,11520889,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:59690-192.168.249.84:22-6,192.168.19.139,59690,192.168.249.84,22,6,2025-03-11 15:21:56.466514 UTC,11067068,21,32,1928,2745,640,0,91.80952380952381,136.3830805899391,976,0,85.78125,216.7720194084962,672.7165677485672,4.788982953750713,212826.92307692306,587584.8129011429,2697000,0,11067000,553350,871456.7846428186,2745000,0,11067000,357000,726478.026220095,2697000,0,16,15,0,0,0,0,680,1032,1.8975215477125467,2.8914614060381663,0,976,88.1698113207547,189.07677744209857,35750.027767888874,2,2,0,31,52,0,0,0,1.5238095238095237,88.1698113207547,91.80952380952381,85.78125,0,0,0,0,0,0,3.5,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,32,11067.068,0,11067.068,11067.068,0,0,0,0,-1,-1,0,0,0,11067068,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:60328-192.168.249.84:22-6,192.168.19.139,60328,192.168.249.84,22,6,2025-03-11 15:25:59.782835 UTC,12307733,20,32,1928,2745,640,0,96.4,138.15874927054026,976,0,85.78125,216.7720194084962,600.6792640041833,4.2249860311399345,241333.33333333334,641994.0035962913,2333000,0,12308000,647789.4736842106,948230.4616021621,2376000,0,12308000,397032.2580645162,785069.7722791997,2333000,0,16,15,0,0,0,0,648,1032,1.6249946273615132,2.599991403778421,0,976,89.86538461538461,190.48662671069928,36285.15495562129,2,2,0,31,51,0,0,0,1.6,89.86538461538461,96.4,85.78125,0,0,0,0,0,0,3.3333333333333335,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,32,12307.733,0,12307.733,12307.733,0,0,0,0,-1,-1,0,0,0,12307733,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:34166-192.168.249.84:22-6,192.168.19.139,34166,192.168.249.84,22,6,2025-03-11 15:21:01.878097 UTC,12419198,21,34,1912,2745,640,0,91.04761904761905,136.31283214949642,976,0,80.73529411764706,211.26611443216922,606.5609067509835,4.428627355808322,229981.4814814815,632631.5846361818,2416000,0,12419000,620950,946012.1814754817,2468000,0,12419000,376333.3333333333,774547.2838694197,2416000,0,16,15,0,0,0,0,680,1096,1.6909304449449958,2.7376969108633262,0,976,84.67272727272727,186.30962055337832,34711.27471074381,2,2,0,31,54,0,0,0,1.619047619047619,84.67272727272727,91.04761904761905,80.73529411764706,0,0,0,0,0,0,3.5,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,12419.198,0,12419.198,12419.198,0,0,0,0,-1,-1,0,0,0,12419198,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57354-192.168.249.84:22-6,192.168.19.139,57354,192.168.249.84,22,6,2025-03-11 15:25:24.692688 UTC,12285640,20,32,1944,2745,640,0,97.2,138.20043415271894,976,0,85.78125,216.7720194084962,603.0617859549848,4.232583731901634,240901.96078431373,641830.8754970062,2365000,0,12286000,646631.5789473684,949652.4134498847,2416000,0,12286000,396322.5806451613,784981.7087286185,2365000,0,16,15,0,0,0,0,648,1032,1.6279168199621672,2.6046669119394674,0,976,90.17307692307692,190.5092084543872,36293.758505917154,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0,0,0,0,0,0,3.3333333333333335,324,5.333333333333333,457.5,64800,64260,16,15,32,32,12285.64,0,12285.64,12285.64,0,0,0,0,-1,-1,0,0,0,12285640,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57364-192.168.249.84:22-6,192.168.19.139,57364,192.168.249.84,22,6,2025-03-11 15:25:24.728711 UTC,12300130,21,34,1928,2745,640,0,91.80952380952381,136.3830805899391,976,0,80.73529411764706,211.26611443216922,613.7333507857235,4.471497455717948,227777.77777777778,625728.1881393058,2367000,0,12300000,615000,935224.5719611947,2417000,0,12300000,372727.27272727276,765988.854762153,2367000,0,16,15,0,0,0,0,680,1096,1.7072990285468528,2.764198427171095,0,976,84.96363636363637,186.3395691776771,34722.435041322315,2,2,0,31,54,0,0,0,1.619047619047619,84.96363636363637,91.80952380952381,80.73529411764706,0,0,0,0,0,0,3.5,321.3333333333333,5.666666666666667,457.5,64800,64260,16,15,32,32,12300.13,0,12300.13,12300.13,0,0,0,0,-1,-1,0,0,0,12300130,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53934-192.168.249.84:22-6,192.168.19.139,53934,192.168.249.84,22,6,2025-03-11 15:22:07.522252 UTC,11963256,21,34,1912,2745,640,0,91.04761904761905,136.31283214949642,976,0,80.73529411764706,211.26611443216922,629.6780742633946,4.597410604604633,221537.03703703708,616999.9613711184,2480000,0,11963000,598150,924254.0384006986,2526000,0,11963000,362515.1515151515,756261.7440595601,2480000,0,16,15,0,0,0,0,680,1096,1.755374958121769,2.8420356464828638,0,976,84.67272727272727,186.30962055337832,34711.27471074381,2,2,0,31,54,0,0,0,1.619047619047619,84.67272727272727,91.04761904761905,80.73529411764706,0,0,0,0,0,0,3.5,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,11963.256,0,11963.256,11963.256,0,0,0,0,-1,-1,0,0,0,11963256,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53902-192.168.249.84:22-6,192.168.19.139,53902,192.168.249.84,22,6,2025-03-11 15:22:07.368182 UTC,12149895,20,34,1912,2745,640,0,95.6,138.1124179789783,976,0,80.73529411764706,211.26611443216922,615.7254856934977,4.444482853555524,229245.28301886795,629375.4587987424,2480000,0,12150000,639473.6842105264,948205.1392760874,2526000,0,12150000,368181.81818181823,764915.6600188992,2480000,0,16,15,0,0,0,0,648,1096,1.64610476057612,2.798378092979404,0,976,86.24074074074075,187.66685762622862,35218.84945130316,2,2,0,31,53,0,0,0,1.7,86.24074074074075,95.6,80.73529411764706,0,0,0,0,0,0,3.3333333333333335,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,12149.895,0,12149.895,12149.895,0,0,0,0,-1,-1,0,0,0,12149895,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:53984-192.168.249.84:22-6,192.168.19.139,53984,192.168.249.84,22,6,2025-03-11 15:22:09.457900 UTC,11784415,20,32,1912,2745,640,0,95.6,138.1124179789783,976,0,85.78125,216.7720194084962,625.996284075196,4.41260766868784,231078.43137254904,622249.64547961,2480000,0,11785000,620263.1578947369,923745.8548930723,2526000,1000,11785000,380161.29032258067,761833.7849694745,2480000,0,16,15,0,0,0,0,648,1032,1.6971567956491689,2.7154508730386704,0,976,89.5576923076923,190.46354521590985,36276.362056212936,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0,0,0,0,0,0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11784.415,0,11784.415,11784.415,0,0,0,0,-1,-1,0,0,0,11784415,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:44416-192.168.249.84:22-6,192.168.19.139,44416,192.168.249.84,22,6,2025-03-11 15:22:17.848990 UTC,3739097,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1323.5816027238661,7.755883305514674,133571.42857142858,442607.32585211383,1756000,0,3740000,287692.3076923077,641897.1142834681,1802000,0,3738000,267000.00000000006,597254.3129067504,1756000,0,8,7,0,0,0,0,456,488,3.744219526800187,4.011663778714486,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,3739.097,0,3739.097,3739.097,0,0,0,0,-1,-1,0,0,0,3739097,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:58446-192.168.249.84:22-6,192.168.19.139,58446,192.168.249.84,22,6,2025-03-11 15:26:09.869429 UTC,13444081,22,33,1960,2745,640,0,89.0909090909091,134.78161092904364,976,0,83.18181818181819,213.96820133976217,563.8912767633577,4.09101968368087,248962.9629629629,689442.2588280238,2608000,0,13444000,640190.4761904761,1014211.8037010023,2653000,0,13444000,420125,854567.7909768187,2608000,0,16,15,0,0,0,0,712,1064,1.6364078734723482,2.454611810208522,0,976,85.54545454545455,186.3980899416201,34744.2479338843,2,2,0,31,54,0,0,0,1.5,85.54545454545455,89.0909090909091,83.18181818181819,0,0,0,0,0,0,3.6666666666666665,326.6666666666667,5.5,457.5,64800,64260,16,15,32,32,13444.081,0,13444.081,13444.081,0,0,0,0,-1,-1,0,0,0,13444081,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57378-192.168.249.84:22-6,192.168.19.139,57378,192.168.249.84,22,6,2025-03-11 15:25:26.033878 UTC,12376068,20,32,1944,2745,640,0,97.2,138.2004341527189,976,0,85.78125,216.7720194084962,598.6554049315179,4.2016575862382135,242666.66666666666,648282.4870429062,2375000,0,12376000,651368.4210526316,958346.778820931,2421000,0,12376000,399225.8064516129,793085.9169043993,2375000,0,16,15,0,0,0,0,648,1032,1.6160221485531592,2.5856354376850548,0,976,90.17307692307692,190.50920845438708,36293.75850591711,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0,0,0,0,0,0,3.3333333333333335,324,5.333333333333333,457.5,64800,64260,16,15,32,32,12376.068,0,12376.068,12376.068,0,0,0,0,-1,-1,0,0,0,12376068,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57408-192.168.249.84:22-6,192.168.19.139,57408,192.168.249.84,22,6,2025-03-11 15:25:26.482877 UTC,12598435,20,32,1944,2745,640,0,97.2,138.2004341527189,976,0,85.78125,216.7720194084962,588.0889173933111,4.127496788291562,247039.21568627446,658022.0200375416,2374000,0,12599000,663105.2631578947,972465.174304693,2421000,0,12599000,406419.3548387097,804767.7194110333,2374000,0,16,15,0,0,0,0,648,1032,1.5874987647275236,2.539998023564038,0,976,90.17307692307692,190.5092084543872,36293.758505917154,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0,0,0,0,0,0,3.3333333333333335,324,5.333333333333333,457.5,64800,64260,16,15,32,32,12598.435,0,12598.435,12598.435,0,0,0,0,-1,-1,0,0,0,12598435,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46186-192.168.249.84:22-6,192.168.19.139,46186,192.168.249.84,22,6,2025-03-11 15:26:20.073582 UTC,4478522,14,15,1288,2153,640,0,92,168.15638979405875,976,0,143.53333333333333,303.89973492730934,1108.6246757300735,6.475350573247156,159964.2857142857,544123.5076539448,2454000,0,4479000,344538.46153846156,783538.3860200236,2499000,0,4478000,319857.14285714284,735923.118766284,2454000,0,8,7,0,0,0,0,456,488,3.126031311222765,3.349319262024391,0,976,118.65517241379311,249.16609553248057,62083.743162901235,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92,143.53333333333333,0,0,0,0,0,0,7,644,7.5,1076.5,64800,64260,8,7,32,32,4478.522,0,4478.522,4478.522,0,0,0,0,-1,-1,0,0,0,4478522,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:57444-192.168.249.84:22-6,192.168.19.139,57444,192.168.249.84,22,6,2025-03-11 15:25:29.100382 UTC,12187250,20,32,1912,2745,640,0,95.6,138.1124179789783,976,0,85.78125,216.7720194084962,605.3047241994707,4.266754189829535,238960.7843137255,634661.8355635965,2154000,0,12187000,641421.052631579,937547.4340723961,2199000,0,12187000,393129.0322580645,775978.5805962848,2154000,0,16,15,0,0,0,0,648,1032,1.6410593037805903,2.6256948860489446,0,976,89.5576923076923,190.46354521590985,36276.362056212936,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0,0,0,0,0,0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,12187.25,0,12187.25,12187.25,0,0,0,0,-1,-1,0,0,0,12187250,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33872-192.168.249.84:22-6,192.168.19.139,33872,192.168.249.84,22,6,2025-03-11 15:25:37.132096 UTC,4322872,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1144.8407447641289,6.708503050749594,154357.14285714287,517879.82708937646,2151000,0,4322000,332461.53846153844,750487.8019184605,2245000,0,4322000,308714.28571428574,699482.6076231968,2151000,0,8,7,0,0,0,0,456,488,3.2385876796722175,3.4699153710773762,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4322.872,0,4322.872,4322.872,0,0,0,0,-1,-1,0,0,0,4322872,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46172-192.168.249.84:22-6,192.168.19.139,46172,192.168.249.84,22,6,2025-03-11 15:26:12.735584 UTC,13769297,20,32,1960,2745,640,0,98,138.2374768288253,976,0,85.78125,216.7720194084962,539.2432162658704,3.7765181475858935,269980.39215686277,722218.3280290127,2589000,0,13769000,724684.2105263158,1065594.1289465842,2633000,0,13769000,444161.29032258067,883651.0074784558,2589000,0,16,15,0,0,0,0,648,1032,1.4525069798407282,2.3240111677451654,0,976,90.48076923076921,190.5312906246651,36302.172707100595,2,2,0,31,51,0,0,0,1.6,90.48076923076921,98,85.78125,0,0,0,0,0,0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,13769.297,0,13769.297,13769.297,0,0,0,0,-1,-1,0,0,0,13769297,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33884-192.168.249.84:22-6,192.168.19.139,33884,192.168.249.84,22,6,2025-03-11 15:25:37.288028 UTC,4330564,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1142.807264827399,6.696587326731576,154642.85714285713,518498.32719703385,2154000,0,4330000,333076.9230769231,749753.0323162792,2242000,0,4330000,309285.71428571426,700292.9416191718,2154000,0,8,7,0,0,0,0,456,488,3.2328352611807607,3.4637520655508154,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4330.564,0,4330.564,4330.564,0,0,0,0,-1,-1,0,0,0,4330564,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:46210-192.168.249.84:22-6,192.168.19.139,46210,192.168.249.84,22,6,2025-03-11 15:26:21.533180 UTC,5226696,14,15,1288,2153,640,0,92,168.15638979405875,976,0,143.53333333333333,303.89973492730934,949.9308932449869,5.54843824856085,186642.85714285713,631556.0270523292,2588000,0,5226000,402000,907516.730085245,2638000,0,5226000,373285.71428571426,853619.0542601064,2588000,0,8,7,0,0,0,0,456,488,2.6785563958569623,2.8698818527038883,0,976,118.65517241379307,249.16609553248057,62083.743162901235,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379307,92,143.53333333333333,0,0,0,0,0,0,7,644,7.5,1076.5,64800,64260,8,7,32,32,5226.696,0,5226.696,5226.696,0,0,0,0,-1,-1,0,0,0,5226696,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33920-192.168.249.84:22-6,192.168.19.139,33920,192.168.249.84,22,6,2025-03-11 15:25:39.157461 UTC,4566722,14,17,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,126.6470588235294,289.18566012297566,1106.4829433453579,6.78823891622919,152233.3333333333,527867.9559216384,2156000,0,4567000,351307.6923076923,785945.0347404303,2205000,0,4566000,285375,696367.0794738935,2156000,0,8,7,0,0,0,0,456,552,3.065656284748666,3.7225826314805235,0,976,110.48387096774192,242.76536806843495,58935.0239334027,2,2,0,15,30,0,0,0,1.2142857142857142,110.48387096774192,90.85714285714286,126.6470588235294,0,0,0,0,0,0,7,636,8.5,1076.5,64800,64260,8,7,32,32,4566.722,0,4566.722,4566.722,0,0,0,0,-1,-1,0,0,0,4566722,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:33936-192.168.249.84:22-6,192.168.19.139,33936,192.168.249.84,22,6,2025-03-11 15:25:39.267410 UTC,4554706,14,15,1288,2153,640,0,92,168.15638979405875,976,0,143.53333333333333,303.89973492730934,1090.0813356559127,6.367041034042592,162678.57142857142,543917.5392840502,2155000,0,4555000,350384.6153846154,785468.8495474962,2203000,0,4554000,325285.71428571426,734409.9116755894,2155000,0,8,7,0,0,0,0,456,488,3.0737439474688375,3.2932970865737543,0,976,118.65517241379311,249.16609553248057,62083.743162901235,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92,143.53333333333333,0,0,0,0,0,0,7,644,7.5,1076.5,64800,64260,8,7,32,32,4554.706,0,4554.706,4554.706,0,0,0,0,-1,-1,0,0,0,4554706,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:58040-192.168.249.84:22-6,192.168.19.139,58040,192.168.249.84,22,6,2025-03-11 15:26:23.423035 UTC,4619961,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1071.221163988181,6.277109265640987,164964.2857142857,555458.8503559696,2198000,0,4619000,355307.6923076923,800421.0800106677,2243000,0,4619000,329928.5714285714,750447.9104684951,2198000,0,8,7,0,0,0,0,456,488,3.030328610999097,3.24678065464189,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4619.961,0,4619.961,4619.961,0,0,0,0,-1,-1,0,0,0,4619961,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:38740-192.168.249.84:22-6,192.168.19.139,38740,192.168.249.84,22,6,2025-03-11 15:22:23.930494 UTC,11510962,21,34,2008,2745,640,0,95.61904761904762,136.67008457647415,976,0,80.73529411764706,211.26611443216922,662.7595504181145,4.778054171319479,213166.66666666666,593466.7374996841,2464000,0,11511000,575550,889923.3941750268,2507000,0,11511000,348818.1818181818,727423.7002390159,2464000,0,16,15,0,0,0,0,680,1096,1.8243479563219827,2.9537062149974957,0,976,86.41818181818184,186.48243309019662,34775.69785123966,2,2,0,31,54,0,0,0,1.619047619047619,86.41818181818184,95.61904761904762,80.73529411764706,0,0,0,0,0,0,3.5,334.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,11510.962,0,11510.962,11510.962,0,0,0,0,-1,-1,0,0,0,11510962,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:58060-192.168.249.84:22-6,192.168.19.139,58060,192.168.249.84,22,6,2025-03-11 15:26:25.595773 UTC,4500532,14,15,1272,2153,640,0,90.85714285714286,168.07092769034708,976,0,143.53333333333333,303.89973492730934,1099.6477749741587,6.443682657961326,160750,539718.420302926,2135000,0,4501000,346230.76923076925,778721.1561613404,2184000,0,4500000,321428.5714285714,729026.6225087604,2135000,0,8,7,0,0,0,0,456,488,3.1107433521192607,3.332939305842065,0,976,118.10344827586206,249.1979333544108,62099.60998810936,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0,0,0,0,0,0,7,636,7.5,1076.5,64800,64260,8,7,32,32,4500.532,0,4500.532,4500.532,0,0,0,0,-1,-1,0,0,0,4500532,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:38758-192.168.249.84:22-6,192.168.19.139,38758,192.168.249.84,22,6,2025-03-11 15:22:24.057982 UTC,11935088,20,32,2008,2745,640,0,100.4,138.32078657960278,976,0,85.78125,216.7720194084962,626.1369836569282,4.3569012645738345,234039.21568627446,629157.7925082821,2460000,0,11936000,628210.5263157894,932733.9316534044,2505000,0,11935000,384999.99999999994,770195.701984138,2460000,0,16,15,0,0,0,0,648,1032,1.675731255605321,2.6811700089685138,0,976,91.40384615384613,190.59454141180515,36326.27921597631,2,2,0,31,51,0,0,0,1.6,91.40384615384613,100.4,85.78125,0,0,0,0,0,0,3.3333333333333335,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,32,11935.088,0,11935.088,11935.088,0,0,0,0,-1,-1,0,0,0,11935088,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:38722-192.168.249.84:22-6,192.168.19.139,38722,192.168.249.84,22,6,2025-03-11 15:22:23.862588 UTC,12130960,22,33,2008,2745,640,0,91.27272727272727,135.0051116265205,976,0,83.18181818181819,213.96820133976217,628.8867492762321,4.533853874713955,224648.14814814815,620553.8493184763,2456000,0,12131000,577666.6666666666,915621.6380836486,2506000,0,12131000,379093.75,768997.3325447477,2456000,0,16,15,0,0,0,0,712,1064,1.813541549885582,2.720312324828373,0,976,86.41818181818184,186.48243309019662,34775.69785123966,2,2,0,31,54,0,0,0,1.5,86.41818181818184,91.27272727272727,83.18181818181819,0,0,0,0,0,0,3.6666666666666665,334.6666666666667,5.5,457.5,64800,64260,16,15,32,32,12130.96,0,12130.96,12130.96,0,0,0,0,-1,-1,0,0,0,12130960,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
192.168.19.139:38762-192.168.249.84:22-6,192.168.19.139,38762,192.168.249.84,22,6,2025-03-11 15:22:25.504157 UTC,11923039,21,34,2008,2745,640,0,95.61904761904762,136.67008457647415,976,0,80.73529411764706,211.26611443216922,639.8536480506355,4.612917897861443,220796.2962962963,612817.3064604114,2460000,0,11923000,596150,918593.1240217292,2506000,0,11923000,361303.03030303033,750896.1306876782,2460000,0,16,15,0,0,0,0,680,1096,1.7612959246380056,2.8516219732234376,0,976,86.41818181818184,186.48243309019662,34775.69785123966,2,2,0,31,54,0,0,0,1.619047619047619,86.41818181818184,95.61904761904762,80.73529411764706,0,0,0,0,0,0,3.5,334.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,32,11923.039,0,11923.039,11923.039,0,0,0,0,-1,-1,0,0,0,11923039,bruteforce-ssh,patator,patator_ssh_cic_T10_P,1
