id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,subcategory,scenario,label,category
573,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48820,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706824796,1741706828704,3908,32,5137,1741706824796,1741706828704,3908,15,2092,1741706824796,1741706828704,3908,17,3045,52,160.53125,243.3136810354737,1028,52,139.46666666666667,169.6643184419781,692,52,179.1176470588235,297.879565083135,1028,0,126.06451612903227,475.24842173919046,2431,0,279.1428571428571,717.5940417751591,2515,0,244.25000000000003,649.1898027541715,2431,2,0,0,0,31,15,0,2,1,0,0,0,14,8,0,1,1,0,0,0,17,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
574,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,53978,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706799643,1741706812192,12549,54,7561,1741706799643,1741706812192,12549,20,3040,1741706799643,1741706812192,12549,34,4521,52,140.01851851851848,189.43097421017671,1028,52,152.0,141.60582800971076,692,52,132.9705882352941,214.3563282769388,1028,0,236.77358490566036,652.2358186537889,2412,0,660.4736842105262,997.4179647927083,2457,0,380.27272727272737,796.9229602323268,2412,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
575,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,53996,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706799685,1741706812220,12535,52,7425,1741706799685,1741706812220,12535,20,3008,1741706799685,1741706812220,12535,32,4417,52,142.78846153846155,192.2488518580123,1028,52,150.4,141.54872696447381,692,52,138.03125,220.1445982830963,1028,0,245.78431372549016,663.451499771475,2412,0,659.7368421052632,998.0125161821069,2456,0,404.3548387096774,816.9744405788591,2412,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
576,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48850,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706826106,1741706831207,5101,29,4981,1741706826106,1741706831207,5101,14,2040,1741706826106,1741706831207,5101,15,2941,52,171.75862068965515,253.28240240778297,1028,52,145.71428571428572,174.26921197319461,692,52,196.0666666666667,314.3120530088954,1028,0,182.1785714285714,627.8341992485211,2436,0,392.38461538461536,922.9107521370939,2482,0,364.35714285714283,864.7563113513413,2436,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
577,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48862,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706826878,1741706839107,12229,52,7377,1741706826878,1741706839107,12229,20,2960,1741706826878,1741706839107,12229,32,4417,52,141.86538461538458,192.18190207239311,1028,52,148.00000000000003,141.42731069537567,692,52,138.03125,220.1445982830963,1028,0,239.7843137254902,660.8243734525987,2436,0,643.6315789473684,998.7147969335565,2481,0,394.48387096774195,815.3653933858014,2436,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
578,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48874,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706826939,1741706838974,12035,52,7393,1741706826939,1741706838974,12035,20,2976,1741706826939,1741706838974,12035,32,4417,52,142.1730769230769,192.2047234891052,1028,52,148.8,141.47255638648195,692,52,138.03125,220.1445982830963,1028,0,235.98039215686273,647.7495963779854,2392,0,633.421052631579,979.2924495544659,2435,0,388.22580645161287,798.9340277176592,2392,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
579,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48886,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706827003,1741706839070,12067,54,7529,1741706827003,1741706839070,12067,20,3008,1741706827003,1741706839070,12067,34,4521,52,139.42592592592587,189.37908492156745,1028,52,150.4,141.54872696447381,692,52,132.9705882352941,214.3563282769388,1028,0,227.67924528301887,636.4829073052372,2393,0,635.1052631578947,978.3440030500997,2437,0,365.66666666666663,778.6883870757715,2393,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
580,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48892,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706827341,1741706832073,4732,31,5085,1741706827341,1741706832073,4732,14,2040,1741706827341,1741706832073,4732,17,3045,52,164.03225806451613,246.51497369949865,1028,52,145.71428571428572,174.26921197319461,692,52,179.1176470588235,297.879565083135,1028,0,157.73333333333332,557.6711386207598,2239,0,363.99999999999994,847.9036894993833,2284,0,295.75,747.1549147711381,2239,2,0,0,0,30,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,17,7,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
581,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,58446,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706769869,1741706783313,13444,55,7581,1741706769869,1741706783313,13444,22,3112,1741706769869,1741706783313,13444,33,4469,52,137.83636363636361,187.98736794011054,1028,52,141.45454545454547,137.71769857997376,692,52,135.42424242424244,217.19447367264988,1028,0,248.9629629629629,695.916037089136,2608,0,640.1904761904761,1039.2578418779249,2653,0,420.12500000000006,868.241743874626,2608,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
582,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,48916,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706828663,1741706841745,13082,52,7409,1741706828663,1741706841745,13082,20,2992,1741706828663,1741706841745,13082,32,4417,52,142.48076923076923,192.22704002570438,1028,52,149.6,141.5130271109528,692,52,138.03125,220.1445982830963,1028,0,256.5098039215686,692.3909408000374,2392,0,688.5263157894738,1040.2289474716108,2436,0,422.0,852.5923214917353,2392,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
583,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,58458,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706770098,1741706782301,12203,52,7425,1741706770098,1741706782301,12203,20,3008,1741706770099,1741706782301,12202,32,4417,52,142.78846153846155,192.24885185801233,1028,52,150.39999999999998,141.54872696447381,692,52,138.03125,220.1445982830963,1028,0,239.27450980392157,642.6233446874264,2308,0,642.2631578947369,966.4569221937107,2355,0,393.61290322580646,790.9382477968537,2308,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
584,0,192.168.19.139,ee:ee:ee:ee:ee:ee,ee:ee:ee,56404,192.168.249.84,da:22:9f:3b:9c:2e,da:22:9f,22,6,4,0,0,1741706839223,1741706850811,11588,52,7409,1741706839223,1741706850811,11588,20,2992,1741706839223,1741706850811,11588,32,4417,52,142.48076923076923,192.22704002570438,1028,52,149.6,141.5130271109528,692,52,138.03125,220.1445982830963,1028,0,227.21568627450984,624.2433279971997,2372,0,609.8947368421052,943.8706888091093,2415,0,373.8064516129033,770.0092388776834,2372,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
