flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp_first,timestamp_last,flow_duration_us,flow_expire_cause,first_timestamp_fwd,first_timestamp_bwd,last_timestamp_fwd,last_timestamp_bwd,fwd_duration_ms,bwd_duration_ms,iat_total,iat_mean,iat_std,iat_max,iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,packet_count,packet_len_total,packet_len_mean,packet_len_max,packet_len_min,packet_len_std,fwd_packet_count,bwd_packet_count,fwd_packet_len_total,fwd_packet_len_mean,fwd_packet_len_std,fwd_packet_len_max,fwd_packet_len_min,bwd_packet_len_total,bwd_packet_len_mean,bwd_packet_len_std,bwd_packet_len_max,bwd_packet_len_min,header_len_total,header_len_mean,header_len_std,header_len_max,header_len_min,fwd_header_len_total,fwd_header_len_mean,fwd_header_len_std,fwd_header_len_max,fwd_header_len_min,bwd_header_len_total,bwd_header_len_mean,bwd_header_len_std,bwd_header_len_max,bwd_header_len_min,payload_len_total,payload_len_mean,payload_len_std,payload_len_max,payload_len_min,payload_len_variance,fwd_payload_len_total,fwd_payload_len_mean,fwd_payload_len_std,fwd_payload_len_max,fwd_payload_len_min,bwd_payload_len_total,bwd_payload_len_mean,bwd_payload_len_std,bwd_payload_len_max,bwd_payload_len_min,fwd_non_zero_payload_packets,bwd_non_zero_payload_packets,fwd_bulk_rate_s,bwd_bulk_rate_s,fwd_bulk_count,bwd_bulk_count,fwd_bulk_packets_total,fwd_bulk_packets_mean,fwd_bulk_packets_std,fwd_bulk_packets_max,fwd_bulk_packets_min,bwd_bulk_packets_total,bwd_bulk_packets_mean,bwd_bulk_packets_std,bwd_bulk_packets_max,bwd_bulk_packets_min,fwd_bulk_bytes_total,fwd_bulk_bytes_mean,fwd_bulk_bytes_std,fwd_bulk_bytes_max,fwd_bulk_bytes_min,bwd_bulk_bytes_total,bwd_bulk_bytes_mean,bwd_bulk_bytes_std,bwd_bulk_bytes_max,bwd_bulk_bytes_min,fwd_bulk_duration_total,fwd_bulk_duration_mean,fwd_bulk_duration_std,fwd_bulk_duration_max,fwd_bulk_duration_min,bwd_bulk_duration_total,bwd_bulk_duration_mean,bwd_bulk_duration_std,bwd_bulk_duration_max,bwd_bulk_duration_min,subflow_count,active_total,active_mean,active_std,active_max,active_min,idle_total,idle_mean,idle_std,idle_max,idle_min,icmp_type,icmp_code,flow_retransmission_count,fwd_retransmission_count,bwd_retransmission_count,fwd_init_window_size,bwd_init_window_size,window_size_total,window_size_mean,window_size_std,window_size_max,window_size_min,fwd_window_size_total,fwd_window_size_mean,fwd_window_size_std,fwd_window_size_max,fwd_window_size_min,bwd_window_size_total,bwd_window_size_mean,bwd_window_size_std,bwd_window_size_max,bwd_window_size_min,fwd_fin_flag_count,fwd_syn_flag_count,fwd_rst_flag_count,fwd_psh_flag_count,fwd_ack_flag_count,fwd_urg_flag_count,fwd_cwr_flag_count,fwd_ece_flag_count,bwd_fin_flag_count,bwd_syn_flag_count,bwd_rst_flag_count,bwd_psh_flag_count,bwd_ack_flag_count,bwd_urg_flag_count,bwd_cwr_flag_count,bwd_ece_flag_count,total_fin_flag_count,total_syn_flag_count,total_rst_flag_count,total_psh_flag_count,total_ack_flag_count,total_urg_flag_count,total_cwr_flag_count,total_ece_flag_count,flags,flow_bytes_s,flow_packets_s,fwd_bytes_s,fwd_packets_s,bwd_bytes_s,bwd_packets_s,fwd_subflow_packets_mean,fwd_subflow_bytes_mean,bwd_subflow_packets_mean,bwd_subflow_bytes_mean,up_down_ratio,subcategory,scenario,label,category
192.168.19.139:49632-192.168.249.84:22-6,192.168.19.139,49632,192.168.249.84,22,6,2025-03-11 15:24:17.693736 UTC,2025-03-11 15:24:21.741552 UTC,4047816,TCP Normal Termination,1741706657693,1741706657693,1741706661741,1741706661741,4048,4048,4048,130.58064516129033,456.78213725551126,1896,0,4048,289.1428571428571,671.9590609492789,1942,0,4048,253,611.3576081149232,1896,0,32,5105,159.53125,1028,52,239.4985626750972,15,17,2060,137.33333333333334,163.68207666761265,692,52,3045,179.11764705882354,288.9856260119566,1028,52,1040,32.50000000000001,1.9364916731037078,40,32,488,32.53333333333333,1.9955506062794348,40,32,552,32.470588235294116,1.8823529411764701,40,32,3425,107.03124999999999,239.71408547149977,976,0,57462.8427734375,1272,84.8,163.946007372346,640,0,2153,126.6470588235294,289.18566012297566,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4047.816,4047.816,0,4047.816,4047.816,0,0,0,0,0,-1,-1,0,0,0,64800,64260,144111,4503.46875,15498.930807850056,64800,501,71832,4788.8,16038.668017014379,64800,501,72279,4251.705882352941,15002.073534190518,64260,501,1,1,0,8,14,0,0,0,1,1,0,7,17,0,0,0,2,2,0,15,31,0,0,0,.AP.SF,1261.173926878099,7.905497680724618,508.9164131966473,3.705702037839665,752.2575136814519,4.199795642884953,7.5,1030,8.5,1522.5,1.1333333333333333,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49634-192.168.249.84:22-6,192.168.19.139,49634,192.168.249.84,22,6,2025-03-11 15:24:17.759931 UTC,2025-03-11 15:24:21.804725 UTC,4044794,TCP Normal Termination,1741706657759,1741706657759,1741706661804,1741706661804,4045,4045,4045,144.4642857142857,478.5535111251447,1896,0,4045,311.15384615384613,693.2891333961661,1945,0,4045,288.92857142857144,645.6297550548959,1896,0,29,4949,170.6551724137931,1028,52,248.94456880059687,14,15,2008,143.42857142857142,167.77438689489875,692,52,2941,196.06666666666666,303.65429173467794,1028,52,944,32.55172413793104,2.0271639250619398,40,32,456,32.57142857142857,2.0603150145508504,40,32,488,32.53333333333333,1.9955506062794348,40,32,3425,118.10344827586206,249.1979333544108,976,0,62099.60998810936,1272,90.85714285714286,168.07092769034708,640,0,2153,143.53333333333333,303.89973492730934,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4044.794,4044.794,0,4044.794,4044.794,0,0,0,0,0,-1,-1,0,0,0,64800,64260,142613,4917.689655172414,16224.570925952785,64800,501,71337,5095.5,16559.049147779333,64800,501,71276,4751.733333333334,15904.253256981989,64260,501,1,1,0,8,13,0,0,0,1,1,0,7,15,0,0,0,2,2,0,15,28,0,0,0,.AP.SF,1223.5480966397795,7.169710002536594,496.4406098308097,3.4612393115693907,727.1074868089698,3.708470690967204,7,1004,7.5,1470.5,1.0714285714285714,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49648-192.168.249.84:22-6,192.168.19.139,49648,192.168.249.84,22,6,2025-03-11 15:24:17.791508 UTC,2025-03-11 15:24:21.826261 UTC,4034753,TCP Normal Termination,1741706657791,1741706657791,1741706661826,1741706661825,4035,4034,4035,144.10714285714283,478.77853061467897,1898,0,4035,310.38461538461536,692.3390163853742,1944,0,4034,288.14285714285717,646.159517804218,1898,0,29,4949,170.6551724137931,1028,52,248.94456880059687,14,15,2008,143.42857142857142,167.77438689489875,692,52,2941,196.06666666666666,303.65429173467794,1028,52,944,32.55172413793104,2.0271639250619398,40,32,456,32.57142857142857,2.0603150145508504,40,32,488,32.53333333333333,1.9955506062794348,40,32,3425,118.10344827586206,249.1979333544108,976,0,62099.60998810936,1272,90.85714285714286,168.07092769034708,640,0,2153,143.53333333333333,303.89973492730934,976,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4034.753,4034.753,0,4034.753,4034.753,0,0,0,0,0,-1,-1,0,0,0,64800,64260,142613,4917.689655172414,16224.570925952785,64800,501,71337,5095.5,16559.049147779333,64800,501,71276,4751.733333333334,15904.253256981989,64260,501,1,1,0,8,13,0,0,0,1,1,0,7,15,0,0,0,2,2,0,15,28,0,0,0,.AP.SF,1226.5930529080713,7.187552744864431,497.6760659202682,3.469853049244898,728.9169869878032,3.717699695619533,7,1004,7.5,1470.5,1.0714285714285714,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49662-192.168.249.84:22-6,192.168.19.139,49662,192.168.249.84,22,6,2025-03-11 15:24:17.981686 UTC,2025-03-11 15:24:29.790083 UTC,11808397,TCP Normal Termination,1741706657981,1741706657981,1741706669790,1741706669790,11809,11809,11809,231.54901960784315,619.56848720878,2448,0,11809,621.5263157894736,917.7369975520764,2492,0,11809,380.93548387096774,758.0831061550371,2448,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11808.397,11808.397,0,11808.397,11808.397,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,624.7249309114522,4.403645981753493,250.66907896135268,1.6937099929821127,374.0558519500996,2.7099359887713805,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49668-192.168.249.84:22-6,192.168.19.139,49668,192.168.249.84,22,6,2025-03-11 15:24:18.743981 UTC,2025-03-11 15:24:29.835721 UTC,11091740,TCP Normal Termination,1741706658743,1741706658744,1741706669835,1741706669835,11092,11091,11092,217.4901960784314,576.8604130796222,1996,0,11092,583.7894736842105,854.2449161284495,2040,0,11091,357.7741935483871,705.2241789387496,1996,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11091.74,11091.74,0,11091.74,11091.74,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,665.0895170640495,4.688173361438332,266.86525288187426,1.8031436005532044,398.2242641821752,2.885029760885127,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49710-192.168.249.84:22-6,192.168.19.139,49710,192.168.249.84,22,6,2025-03-11 15:24:20.000394 UTC,2025-03-11 15:24:31.127626 UTC,11127232,TCP Normal Termination,1741706660000,1741706660000,1741706671127,1741706671127,11127,11127,11127,218.1764705882353,578.5227877248698,1996,0,11127,585.6315789473684,857.1590904675696,2041,0,11127,358.93548387096774,707.2203624040808,1996,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11127.232,11127.232,0,11127.232,11127.232,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,662.9681128244653,4.673219718974135,266.0140455416046,1.7973921996054365,396.95406728286065,2.8758275193686984,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49682-192.168.249.84:22-6,192.168.19.139,49682,192.168.249.84,22,6,2025-03-11 15:24:19.746316 UTC,2025-03-11 15:24:31.426135 UTC,11679819,TCP Normal Termination,1741706659746,1741706659746,1741706671426,1741706671426,11680,11680,11680,216.2962962962963,597.9330951557868,2446,0,11680,556.1904761904761,882.1273322970372,2492,0,11680,365,741.018049712691,2446,0,55,7533,136.96363636363637,1028,52,186.18338600192152,22,33,3064,139.27272727272725,134.29756033057265,692,52,4469,135.42424242424244,213.87833277470327,1028,52,1776,32.29090909090909,1.4975462023253812,40,32,712,32.36363636363637,1.6663911618021232,40,32,1064,32.24242424242424,1.371358605937546,40,32,4657,84.67272727272727,186.30962055337832,976,0,34711.27471074381,1912,86.9090909090909,134.5223567397253,640,0,2745,83.18181818181819,213.96820133976217,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11679.819,11679.819,0,11679.819,11679.819,0,0,0,0,0,-1,-1,0,0,0,64800,64260,155640,2829.818181818182,11985.813547828355,64800,501,75345,3424.7727272727275,13393.172806022609,64800,501,80295,2433.181818181818,10929.54060265682,64260,501,1,1,0,16,21,0,0,0,1,1,0,15,33,0,0,0,2,2,0,31,54,0,0,0,.AP.SF,644.9586247869081,4.708977082607188,262.3328323837895,1.883590833042875,382.62579240311857,2.8253862495643127,3.6666666666666665,510.6666666666667,5.5,744.8333333333334,1.5,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49730-192.168.249.84:22-6,192.168.19.139,49730,192.168.249.84,22,6,2025-03-11 15:24:21.802648 UTC,2025-03-11 15:24:33.244537 UTC,11441889,TCP Normal Termination,1741706661802,1741706661802,1741706673244,1741706673244,11442,11442,11442,224.35294117647055,600.6006413037594,2444,0,11442,602.2105263157895,892.5300867078209,2494,0,11442,369.0967741935484,734.9097532850308,2444,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11441.889,11441.889,0,11441.889,11441.889,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,644.7361969688747,4.5447041131058,258.6985418229455,1.7479631204253074,386.03765514592914,2.796740992680492,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49742-192.168.249.84:22-6,192.168.19.139,49742,192.168.249.84,22,6,2025-03-11 15:24:21.823785 UTC,2025-03-11 15:24:33.265412 UTC,11441627,TCP Normal Termination,1741706661823,1741706661823,1741706673265,1741706673265,11442,11442,11442,224.35294117647058,601.4601782501989,2448,0,11442,602.2105263157895,892.1879421398402,2494,0,11442,369.09677419354836,736.0690866434855,2448,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11441.627,11441.627,0,11441.627,11441.627,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,644.7509606806794,4.544808181563688,258.7044657197792,1.7480031467552648,386.0464949609002,2.7968050348084237,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:49720-192.168.249.84:22-6,192.168.19.139,49720,192.168.249.84,22,6,2025-03-11 15:24:21.739200 UTC,2025-03-11 15:24:33.373883 UTC,11634683,TCP Normal Termination,1741706661739,1741706661739,1741706673373,1741706673373,11634,11634,11634,228.11764705882356,612.0476287713722,2448,0,11634,612.3157894736842,907.5359962489281,2494,0,11634,375.2903225806452,749.0741465323189,2448,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11634.683,11634.683,0,11634.683,11634.683,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,634.0525135063842,4.469395513397314,254.41174460877016,1.718998274383582,379.6407688976141,2.7503972390137315,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52606-192.168.249.84:22-6,192.168.19.139,52606,192.168.249.84,22,6,2025-03-11 15:24:31.173773 UTC,2025-03-11 15:24:43.617304 UTC,12443531,TCP Normal Termination,1741706671173,1741706671173,1741706683617,1741706683617,12444,12444,12444,230.44444444444446,631.0990609178232,2422,0,12444,592.5714285714286,928.6229729283784,2472,0,12444,388.875,781.4126530681469,2422,0,55,7533,136.96363636363637,1028,52,186.18338600192152,22,33,3064,139.27272727272725,134.29756033057265,692,52,4469,135.42424242424244,213.87833277470327,1028,52,1776,32.29090909090909,1.4975462023253812,40,32,712,32.36363636363637,1.6663911618021232,40,32,1064,32.24242424242424,1.371358605937546,40,32,4657,84.67272727272727,186.30962055337832,976,0,34711.27471074381,1912,86.9090909090909,134.5223567397253,640,0,2745,83.18181818181819,213.96820133976217,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12443.531,12443.531,0,12443.531,12443.531,0,0,0,0,0,-1,-1,0,0,0,64800,64260,155640,2829.818181818182,11985.813547828355,64800,501,75345,3424.7727272727275,13393.172806022609,64800,501,80295,2433.181818181818,10929.54060265682,64260,501,1,1,0,16,21,0,0,0,1,1,0,15,33,0,0,0,2,2,0,31,54,0,0,0,.AP.SF,605.3747927336702,4.419967290634788,246.23235960918166,1.7679869162539155,359.14243312448855,2.651980374380873,3.6666666666666665,510.6666666666667,5.5,744.8333333333334,1.5,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:57288-192.168.249.84:22-6,192.168.19.139,57288,192.168.249.84,22,6,2025-03-11 15:24:33.517316 UTC,2025-03-11 15:24:45.381449 UTC,11864133,TCP Normal Termination,1741706673517,1741706673517,1741706685381,1741706685381,11864,11864,11864,232.62745098039224,620.6883895269049,2428,0,11864,624.421052631579,919.5580354765099,2474,0,11864,382.7096774193548,759.2400782084418,2428,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11864.133,11864.133,0,11864.133,11864.133,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,621.790062535543,4.382958282750201,249.49147147962685,1.6857531856731545,372.2985910559162,2.697205097077047,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52596-192.168.249.84:22-6,192.168.19.139,52596,192.168.249.84,22,6,2025-03-11 15:24:29.916737 UTC,2025-03-11 15:24:41.561217 UTC,11644480,TCP Normal Termination,1741706669916,1741706669916,1741706681561,1741706681561,11645,11645,11645,228.33333333333334,609.0892161273374,2291,0,11645,612.8947368421053,902.323077554868,2337,0,11645,375.64516129032256,745.0378015257975,2291,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11644.48,11644.48,0,11644.48,11644.48,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,633.519057957075,4.465635219434445,254.19769710626838,1.7175520074747863,379.32136085080657,2.748083211959658,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:52600-192.168.249.84:22-6,192.168.19.139,52600,192.168.249.84,22,6,2025-03-11 15:24:29.959577 UTC,2025-03-11 15:24:41.597503 UTC,11637926,TCP Normal Termination,1741706669959,1741706669959,1741706681597,1741706681597,11638,11638,11638,228.19607843137254,609.7964308221596,2291,0,11638,612.5263157894736,902.9294644259494,2336,0,11638,375.4193548387097,746.0277939211177,2291,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11637.926,11637.926,0,11637.926,11637.926,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,633.8758297655442,4.468150081036776,254.34085076670877,1.7185192619372214,379.53497899883536,2.749630819099554,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
192.168.19.139:46174-192.168.249.84:22-6,192.168.19.139,46174,192.168.249.84,22,6,2025-03-11 15:24:45.743097 UTC,2025-03-11 15:24:58.770230 UTC,13027133,TCP Normal Termination,1741706685743,1741706685743,1741706698770,1741706698770,13027,13027,13027,255.43137254901958,679.4534497581952,2312,0,13027,685.6315789473684,1002.1713379366413,2357,0,13027,420.2258064516129,830.865646903875,2312,0,52,7377,141.8653846153846,1028,52,190.3250285540051,20,32,2960,148,137.84629120872273,692,52,4417,138.03125,216.6775375377834,1028,52,1680,32.3076923076923,1.538461538461538,40,32,648,32.4,1.7435595774162689,40,32,1032,32.25,1.3919410907075047,40,32,4657,89.5576923076923,190.46354521590985,976,0,36276.362056212936,1912,95.6,138.1124179789783,640,0,2745,85.78125,216.7720194084962,976,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13027.133,13027.133,0,13027.133,13027.133,0,0,0,0,0,-1,-1,0,0,0,64800,64260,154136,2964.153846153846,12313.28318928012,64800,501,74343,3717.15,14013.367062469319,64800,501,79793,2493.53125,11093.585277606315,64260,501,1,1,0,16,19,0,0,0,1,1,0,15,32,0,0,0,2,2,0,31,51,0,0,0,.AP.SF,566.2796257626295,3.9916687731675116,227.21806862645835,1.535257220449043,339.06155713617113,2.4564115527184684,3.3333333333333335,493.3333333333333,5.333333333333333,736.1666666666666,1.6,patator,patator_ssh_cic_T10_P,1,bruteforce-ssh
