id,expiration_id,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,category,subcategory,scenario
192.168.19.139:49608-192.168.249.84:22-6,0,192.168.19.139,49608,192.168.249.84,22,6,1741706655683,1741706659876,4192,34,5209,1741706655683,1741706659876,4193,17,2164,1741706655683,1741706659876,4193,17,3045,52,153.2058823529412,233.72127434841045,1028,52,127.29411764705883,156.19134746912664,692,52,179.11764705882354,288.9856260119566,1028,0,127.06060606060606,457.34119213545057,1956,0,262.0625,653.3968423506117,2001,0,262.0625,629.8076560297993,1956,2,0,0,0,33,15,0,2,1,0,0,0,16,8,0,1,1,0,0,0,17,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49626-192.168.249.84:22-6,0,192.168.19.139,49626,192.168.249.84,22,6,1741706655824,1741706660002,4178,32,5105,1741706655824,1741706660002,4178,15,2060,1741706655824,1741706660002,4178,17,3045,52,159.53125,239.4985626750972,1028,52,137.33333333333334,163.68207666761265,692,52,179.11764705882354,288.9856260119566,1028,0,134.7741935483871,470.28465708426614,1954,0,298.42857142857144,692.6727442394748,2004,0,261.125,629.2883753693532,1954,2,0,0,0,31,15,0,2,1,0,0,0,14,8,0,1,1,0,0,0,17,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:50080-192.168.249.84:22-6,0,192.168.19.139,50080,192.168.249.84,22,6,1741706595503,1741706606668,11165,54,7497,1741706595503,1741706606668,11165,22,3080,1741706595503,1741706606668,11165,32,4417,52,138.83333333333334,187.56408781277153,1028,52,140.00000000000003,134.3861464721583,692,52,138.03125,216.6775375377834,1028,0,210.66037735849056,581.482456244909,2391,0,531.6666666666666,853.3825878642248,2435,0,360.16129032258067,724.1461756184668,2391,2,0,0,0,53,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49668-192.168.249.84:22-6,0,192.168.19.139,49668,192.168.249.84,22,6,1741706658743,1741706669835,11091,52,7377,1741706658743,1741706669835,11092,20,2960,1741706658744,1741706669835,11091,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,217.4901960784314,576.8604130796222,1996,0,583.7894736842105,854.2449161284495,2040,0,357.7741935483871,705.2241789387496,1996,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49682-192.168.249.84:22-6,0,192.168.19.139,49682,192.168.249.84,22,6,1741706659746,1741706671426,11679,55,7533,1741706659746,1741706671426,11680,22,3064,1741706659746,1741706671426,11680,33,4469,52,136.96363636363637,186.18338600192152,1028,52,139.27272727272725,134.29756033057265,692,52,135.42424242424244,213.87833277470327,1028,0,216.2962962962963,597.9330951557868,2446,0,556.1904761904761,882.1273322970372,2492,0,365,741.018049712691,2446,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49742-192.168.249.84:22-6,0,192.168.19.139,49742,192.168.249.84,22,6,1741706661823,1741706673265,11441,52,7377,1741706661823,1741706673265,11442,20,2960,1741706661823,1741706673265,11442,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,224.35294117647058,601.4601782501989,2448,0,602.2105263157895,892.1879421398402,2494,0,369.09677419354836,736.0690866434855,2448,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49720-192.168.249.84:22-6,0,192.168.19.139,49720,192.168.249.84,22,6,1741706661739,1741706673373,11634,52,7377,1741706661739,1741706673373,11634,20,2960,1741706661739,1741706673373,11634,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,228.11764705882356,612.0476287713722,2448,0,612.3157894736842,907.5359962489281,2494,0,375.2903225806452,749.0741465323189,2448,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59286-192.168.249.84:22-6,0,192.168.19.139,59286,192.168.249.84,22,6,1741706603267,1741706613499,10232,52,7409,1741706603267,1741706613499,10232,20,2992,1741706603267,1741706613499,10232,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.92983723618326,692,52,138.03125,216.6775375377834,1028,0,200.62745098039215,536.7748628280675,1956,0,538.5263157894736,798.9409021304098,2000,0,330.06451612903226,656.7882231215915,1956,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:52600-192.168.249.84:22-6,0,192.168.19.139,52600,192.168.249.84,22,6,1741706669959,1741706681597,11637,52,7377,1741706669959,1741706681597,11638,20,2960,1741706669959,1741706681597,11638,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,228.19607843137254,609.7964308221596,2291,0,612.5263157894736,902.9294644259494,2336,0,375.4193548387097,746.0277939211177,2291,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59304-192.168.249.84:22-6,0,192.168.19.139,59304,192.168.249.84,22,6,1741706604384,1741706615529,11145,52,7393,1741706604384,1741706615529,11145,20,2976,1741706604384,1741706615529,11145,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.8903912533429,692,52,138.03125,216.6775375377834,1028,0,218.5294117647059,578.3842386911324,1956,0,586.578947368421,855.8414336527453,2002,0,359.516129032258,706.9318930086248,1956,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:46120-192.168.249.84:22-6,0,192.168.19.139,46120,192.168.249.84,22,6,1741706683732,1741706696501,12768,52,7377,1741706683732,1741706696501,12769,20,2960,1741706683732,1741706696501,12769,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,250.37254901960785,665.6080799608645,2312,0,672.0526315789474,981.3975788416399,2354,0,411.90322580645164,813.8975268319365,2312,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:46142-192.168.249.84:22-6,0,192.168.19.139,46142,192.168.249.84,22,6,1741706683787,1741706696553,12765,52,7393,1741706683787,1741706696553,12766,20,2976,1741706683788,1741706696553,12765,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.8903912533429,692,52,138.03125,216.6775375377834,1028,0,250.31372549019608,664.8934896332711,2308,0,671.8947368421053,981.3863928532749,2353,0,411.7741935483871,812.9668369888802,2308,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:40928-192.168.249.84:22-6,0,192.168.19.139,40928,192.168.249.84,22,6,1741706694149,1741706699006,4857,29,4949,1741706694149,1741706699006,4857,14,2008,1741706694149,1741706699005,4856,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,173.46428571428572,584.3043777581571,2312,0,373.61538461538464,842.9042776625204,2358,0,346.85714285714283,789.4748577506494,2312,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59784-192.168.249.84:22-6,0,192.168.19.139,59784,192.168.249.84,22,6,1741706615653,1741706619496,3842,29,4949,1741706615653,1741706619496,3843,14,2008,1741706615653,1741706619495,3842,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,137.24999999999997,453.6716579358751,1803,1,295.61538461538464,657.0850007608241,1849,0,274.42857142857144,612.0214415344934,1803,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59792-192.168.249.84:22-6,0,192.168.19.139,59792,192.168.249.84,22,6,1741706617597,1741706629529,11931,52,7377,1741706617597,1741706629529,11932,20,2960,1741706617597,1741706629529,11932,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,233.9607843137255,621.1059383852515,2340,0,628,918.8893181158264,2392,0,384.9032258064516,759.373228598543,2340,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:41058-192.168.249.84:22-6,0,192.168.19.139,41058,192.168.249.84,22,6,1741706701271,1741706713905,12634,55,7549,1741706701271,1741706713905,12634,21,3028,1741706701271,1741706713905,12634,34,4521,52,137.25454545454545,186.21290045944892,1028,52,144.1904761904762,136.13705245874175,692,52,132.97058823529412,211.18050340242343,1028,0,233.96296296296296,642.9402645763001,2548,0,631.7,959.6876106317097,2593,0,382.8484848484849,787.0962022450708,2548,2,0,0,0,54,31,0,2,1,0,0,0,20,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:44648-192.168.249.84:22-6,0,192.168.19.139,44648,192.168.249.84,22,6,1741706702515,1741706714483,11967,55,7549,1741706702515,1741706714483,11968,22,3080,1741706702515,1741706714483,11968,33,4469,52,137.25454545454545,186.212900459449,1028,52,140.00000000000003,134.3861464721582,692,52,135.42424242424244,213.87833277470327,1028,0,221.62962962962962,608.8294870546845,2292,0,569.904761904762,896.9041412262254,2337,0,374,754.0531314171434,2292,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47940-192.168.249.84:22-6,0,192.168.19.139,47940,192.168.249.84,22,6,1741706714664,1741706726652,11988,54,7497,1741706714664,1741706726652,11988,22,3080,1741706714664,1741706726652,11988,32,4417,52,138.83333333333334,187.56408781277153,1028,52,140.00000000000003,134.3861464721583,692,52,138.03125,216.6775375377834,1028,0,226.18867924528303,615.6924635588464,2273,0,570.8571428571429,900.2400360176055,2317,0,386.7096774193548,765.6200604759006,2273,2,0,0,0,53,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47966-192.168.249.84:22-6,0,192.168.19.139,47966,192.168.249.84,22,6,1741706716217,1741706728699,12481,52,7409,1741706716217,1741706728699,12482,20,2992,1741706716217,1741706728699,12482,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.92983723618326,692,52,138.03125,216.6775375377834,1028,0,244.7450980392157,653.7171794524487,2367,0,656.9473684210526,967.6923974989601,2417,0,402.64516129032256,799.7171898658357,2367,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57392-192.168.249.84:22-6,0,192.168.19.139,57392,192.168.249.84,22,6,1741706726455,1741706738847,12392,52,7409,1741706726455,1741706738847,12392,20,2992,1741706726455,1741706738847,12392,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.9298372361832,692,52,138.03125,216.6775375377834,1028,0,242.98039215686273,647.7858969157812,2373,0,652.2105263157895,957.4295949900861,2418,0,399.741935483871,792.3341168708716,2373,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57434-192.168.249.84:22-6,0,192.168.19.139,57434,192.168.249.84,22,6,1741706728888,1741706741239,12350,52,7409,1741706728888,1741706741239,12351,20,2992,1741706728888,1741706741239,12351,32,4417,52,142.48076923076923,190.36973038159752,1028,52,149.6,137.92983723618315,692,52,138.03125,216.6775375377834,1028,0,242.1764705882353,646.599997752417,2350,0,650.0526315789474,956.2996928228488,2395,0,398.4193548387097,790.9768470243713,2350,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47150-192.168.249.84:22-6,0,192.168.19.139,47150,192.168.249.84,22,6,1741706629713,1741706641669,11956,52,7377,1741706629713,1741706641669,11956,20,2960,1741706629713,1741706641669,11956,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,234.4313725490196,626.7052112124654,2487,0,629.2631578947369,928.2736575921463,2533,0,385.6774193548387,766.754256258232,2487,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47180-192.168.249.84:22-6,0,192.168.19.139,47180,192.168.249.84,22,6,1741706631163,1741706643289,12125,52,7377,1741706631163,1741706643289,12126,20,2960,1741706631163,1741706643289,12126,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,237.76470588235293,634.950502570956,2486,0,638.2105263157895,939.2060240855944,2532,0,391.16129032258067,776.7454474372308,2486,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:33948-192.168.249.84:22-6,0,192.168.19.139,33948,192.168.249.84,22,6,1741706739333,1741706743884,4550,29,4949,1741706739333,1741706743884,4551,14,2008,1741706739333,1741706743883,4550,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,162.53571428571428,545.3249019845782,2159,0,350.0769230769231,785.6137690257473,2204,0,325,736.5379439357777,2159,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47202-192.168.249.84:22-6,0,192.168.19.139,47202,192.168.249.84,22,6,1741706631538,1741706643473,11934,52,7377,1741706631538,1741706643473,11935,20,2960,1741706631538,1741706643473,11935,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,234.01960784313727,626.0197481755093,2486,0,628.1578947368421,926.9685319792568,2533,0,385,765.9604554771992,2486,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47874-192.168.249.84:22-6,0,192.168.19.139,47874,192.168.249.84,22,6,1741706633330,1741706645468,12138,54,7481,1741706633330,1741706645468,12138,22,3064,1741706633330,1741706645468,12138,32,4417,52,138.53703703703704,187.53673348449814,1028,52,139.27272727272725,134.29756033057265,692,52,138.03125,216.6775375377834,1028,0,229.0188679245283,621.8375535782862,2484,0,578,910.1748131409651,2531,0,391.5483870967742,773.0230493041352,2484,2,0,0,0,53,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:33952-192.168.249.84:22-6,0,192.168.19.139,33952,192.168.249.84,22,6,1741706741349,1741706745781,4432,29,4949,1741706741349,1741706745781,4432,14,2008,1741706741349,1741706745781,4432,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,158.28571428571428,529.7457514926284,2098,0,340.9230769230769,763.9547370339989,2144,0,316.57142857142856,715.3540296630067,2098,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:47888-192.168.249.84:22-6,0,192.168.19.139,47888,192.168.249.84,22,6,1741706633380,1741706645503,12122,52,7393,1741706633380,1741706645503,12123,20,2976,1741706633380,1741706645503,12123,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.89039125334295,692,52,138.03125,216.6775375377834,1028,0,237.7058823529412,633.3268924579913,2485,0,638.0526315789474,936.5109083403372,2530,0,391.06451612903226,774.600414594055,2485,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49594-192.168.249.84:22-6,0,192.168.19.139,49594,192.168.249.84,22,6,1741706655608,1741706659748,4139,29,4949,1741706655608,1741706659748,4140,14,2008,1741706655608,1741706659748,4140,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,147.85714285714286,493.9496586759854,1959,0,318.46153846153845,713.8240049614274,2005,0,295.7142857142857,666.9209022034909,1959,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59428-192.168.249.84:22-6,0,192.168.19.139,59428,192.168.249.84,22,6,1741706743819,1741706756019,12199,52,7393,1741706743819,1741706756019,12200,20,2976,1741706743819,1741706756019,12200,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.8903912533429,692,52,138.03125,216.6775375377834,1028,0,239.2156862745098,632.5417854515035,2132,0,642.1052631578947,934.1729184424298,2181,0,393.5483870967742,773.0446232877977,2132,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59434-192.168.249.84:22-6,0,192.168.19.139,59434,192.168.249.84,22,6,1741706743881,1741706756057,12175,52,7409,1741706743881,1741706756057,12176,20,2992,1741706743881,1741706756057,12176,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.92983723618326,692,52,138.03125,216.6775375377834,1028,0,238.7450980392157,632.870827297797,2136,0,640.8421052631579,934.5618879655179,2181,0,392.7741935483871,773.6315581212568,2136,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:59414-192.168.249.84:22-6,0,192.168.19.139,59414,192.168.249.84,22,6,1741706743594,1741706756529,12935,52,7393,1741706743594,1741706756529,12935,20,2976,1741706743594,1741706756529,12935,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.8903912533429,692,52,138.03125,216.6775375377834,1028,0,253.62745098039215,679.6133260700041,2392,0,680.7894736842105,1003.7528831418181,2438,0,417.258064516129,831.655906193139,2392,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:60288-192.168.249.84:22-6,0,192.168.19.139,60288,192.168.249.84,22,6,1741706756245,1741706768670,12424,52,7409,1741706756245,1741706768670,12425,20,2992,1741706756245,1741706768670,12425,32,4417,52,142.48076923076923,190.36973038159755,1028,52,149.6,137.9298372361832,692,52,138.03125,216.6775375377834,1028,0,243.62745098039215,649.6462977556481,2373,0,653.9473684210526,960.1291291270867,2416,0,400.80645161290323,794.611222420805,2373,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:60328-192.168.249.84:22-6,0,192.168.19.139,60328,192.168.249.84,22,6,1741706759782,1741706772090,12307,52,7393,1741706759782,1741706772090,12308,20,2976,1741706759782,1741706772090,12308,32,4417,52,142.17307692307693,190.3476294687662,1028,52,148.8,137.89039125334295,692,52,138.03125,216.6775375377834,1028,0,241.33333333333334,641.9940035962913,2333,0,647.7894736842105,948.2304616021621,2376,0,397.03225806451616,785.0697722791997,2333,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49700-192.168.249.84:22-6,0,192.168.19.139,49700,192.168.249.84,22,6,1741706659906,1741706671057,11151,54,7481,1741706659906,1741706671057,11151,20,2960,1741706659906,1741706671057,11151,34,4521,52,138.53703703703704,187.53673348449797,1028,52,148,137.84629120872273,692,52,132.97058823529412,211.18050340242343,1028,0,210.39622641509433,568.9414977924254,1991,0,586.8947368421053,856.4707199798632,2041,0,337.90909090909093,690.5417444488396,1991,2,0,0,0,53,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,34,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49708-192.168.249.84:22-6,0,192.168.19.139,49708,192.168.249.84,22,6,1741706659940,1741706671095,11154,55,7533,1741706659940,1741706671095,11155,22,3064,1741706659940,1741706671095,11155,33,4469,52,136.96363636363637,186.18338600192152,1028,52,139.27272727272725,134.29756033057265,692,52,135.42424242424244,213.87833277470327,1028,0,206.57407407407408,564.4416317247893,1996,0,531.1904761904761,832.2518288210389,2040,0,348.59375,698.7052248344344,1996,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:49692-192.168.249.84:22-6,0,192.168.19.139,49692,192.168.249.84,22,6,1741706659874,1741706671545,11670,52,7377,1741706659874,1741706671545,11671,20,2960,1741706659874,1741706671545,11671,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,228.84313725490196,613.0459270947099,2448,0,614.2631578947369,908.0773698839163,2491,0,376.48387096774195,750.2137704366388,2448,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:58446-192.168.249.84:22-6,0,192.168.19.139,58446,192.168.249.84,22,6,1741706769869,1741706783313,13444,55,7581,1741706769869,1741706783313,13444,22,3112,1741706769869,1741706783313,13444,33,4469,52,137.83636363636364,186.27055236318478,1028,52,141.45454545454547,134.55135122213554,692,52,135.42424242424244,213.87833277470327,1028,0,248.9629629629629,689.4422588280238,2608,0,640.1904761904761,1014.2118037010023,2653,0,420.125,854.5677909768186,2608,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:46186-192.168.249.84:22-6,0,192.168.19.139,46186,192.168.249.84,22,6,1741706780073,1741706784552,4478,29,4965,1741706780073,1741706784552,4479,14,2024,1741706780073,1741706784551,4478,15,2941,52,171.20689655172413,248.91147565160244,1028,52,144.57142857142856,167.85610941931117,692,52,196.06666666666666,303.65429173467794,1028,0,159.96428571428572,544.1235076539448,2454,0,344.53846153846155,783.5383860200236,2499,0,319.85714285714283,735.923118766284,2454,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:60634-192.168.249.84:22-6,0,192.168.19.139,60634,192.168.249.84,22,6,1741706325945,1741706329952,4006,29,4949,1741706325945,1741706329952,4007,14,2008,1741706325945,1741706329951,4006,15,2941,52,170.6551724137931,248.94456880059687,1028,52,143.42857142857142,167.77438689489875,692,52,196.06666666666666,303.65429173467794,1028,0,143.1071428571429,476.839321491431,1928,0,308.2307692307692,690.2407778166591,2011,0,286.14285714285717,643.7023332857749,1928,2,0,0,0,28,15,0,2,1,0,0,0,13,8,0,1,1,0,0,0,15,7,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57262-192.168.249.84:22-6,0,192.168.19.139,57262,192.168.249.84,22,6,1741706673385,1741706685580,12195,52,7377,1741706673385,1741706685580,12195,20,2960,1741706673385,1741706685580,12195,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,239.11764705882354,636.6363091127761,2432,0,641.8421052631579,941.0377957149163,2478,0,393.38709677419354,778.5899031279956,2432,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57274-192.168.249.84:22-6,0,192.168.19.139,57274,192.168.249.84,22,6,1741706673409,1741706685613,12204,52,7377,1741706673409,1741706685613,12204,20,2960,1741706673409,1741706685613,12204,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,239.2941176470588,636.0919064842831,2428,0,642.3157894736842,940.7161355294324,2474,0,393.6774193548387,777.7983148107048,2428,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139:57302-192.168.249.84:22-6,0,192.168.19.139,57302,192.168.249.84,22,6,1741706681743,1741706694073,12329,52,7377,1741706681743,1741706694073,12330,20,2960,1741706681743,1741706694073,12330,32,4417,52,141.8653846153846,190.3250285540051,1028,52,148,137.84629120872273,692,52,138.03125,216.6775375377834,1028,0,241.76470588235293,640.3796848082468,2232,1,648.9473684210526,944.896344840573,2275,0,397.741935483871,782.7552646711789,2232,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
