Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label,label,category,subcategory,scenario
192.168.19.139-192.168.249.84-48820-22-6,192.168.19.139,48820,192.168.249.84,22,6,2025-03-11 15:27:04.796066,3908596,15,17,1304.0,2153.0,640.0,0.0,86.93333333333332,169.9443046020274,976.0,0.0,126.64705882352943,298.0857555252495,884.4608140621337,8.187083034419521,126083.74193548386,475315.65438572626,2431294.0,16.0,3908596.0,279185.4285714286,717500.5290643682,2514729.0,283.0,3908240.0,244264.99999999997,649284.4454622335,2431294.0,93.0,8,7,0,0,0,0,488,552,3.83769517238415,4.34938786203537,0.0,976.0,108.03124999999997,243.53478712562313,59309.192540322576,2,2,0,15,31,0,0,0,1.1333333333333333,108.03125,86.93333333333334,126.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,7.5,652.0,8.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,3908596,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-51176-22-6,192.168.19.139,51176,192.168.249.84,22,6,2025-03-11 15:21:14.432482,11527634,23,32,1912.0,2745.0,640.0,0.0,83.1304347826087,135.73748204390913,976.0,0.0,85.78125,220.24059195973427,403.98576151879905,4.7711438444350325,213474.70370370368,600540.2737935745,2599956.0,21.0,1.15276E7,523981.8181818182,887129.9662696467,2642495.0,362.0,1.1527596E7,371857.935483871,759250.7083390807,2599956.0,67.0,16,15,0,0,0,0,744,1032,1.995205607672832,2.775938236762201,0.0,976.0,84.67272727272726,188.02679621340167,35354.07609427608,2,2,0,31,54,0,0,0,1.391304347826087,84.67272727272727,83.1304347826087,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11527634,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-38730-22-6,192.168.19.139,38730,192.168.249.84,22,6,2025-03-11 15:22:23.925944,11442519,20,32,2008.0,2745.0,640.0,0.0,100.39999999999998,141.9141326740631,976.0,0.0,85.78125,220.24059195973427,415.38056436698946,4.544453891664938,224363.11764705885,614288.2073069821,2461119.0,19.0,1.1442487E7,602236.1578947369,929350.7360072684,2504589.0,423.0,1.1442495E7,369112.7419354839,757486.2151603802,2461119.0,54.0,16,15,0,0,0,0,648,1032,1.7478668814095917,2.7965870102553465,0.0,976.0,91.40384615384617,192.45404438619448,37038.55920060332,2,2,0,31,51,0,0,0,1.6,91.40384615384616,100.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11442519,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-49662-22-6,192.168.19.139,49662,192.168.249.84,22,6,2025-03-11 15:24:17.981686,11808397,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,394.38037186588497,4.403645981753493,231537.1960784314,625865.4147029701,2448341.0,19.0,1.1808372E7,621493.2631578948,942869.582360728,2491750.0,414.0,1.1808371E7,380915.19354838715,770796.4964569408,2448341.0,55.0,16,15,0,0,0,0,648,1032,1.6937099929821127,2.7099359887713805,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11808397,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-51866-22-6,192.168.19.139,51866,192.168.249.84,22,6,2025-03-11 15:17:28.976167,12176996,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,382.4424348993791,4.270347136518727,238764.62745098036,641916.7474930985,2437305.0,12.0,1.2176971E7,640893.2105263158,966089.9127259544,2484584.0,398.0,1.2176959E7,392805.1290322581,790158.3059599194,2437305.0,72.0,16,15,0,0,0,0,648,1032,1.6424412063533567,2.6279059301653707,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12176996,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-58086-22-6,192.168.19.139,58086,192.168.249.84,22,6,2025-03-11 15:26:26.633368,4115262,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786135,976.0,0.0,143.53333333333333,314.56611084991033,836.1557538742369,7.0469389312272215,146973.6428571428,498353.0170541549,1939717.0,18.0,4115262.0,316558.6153846154,736711.6080840293,1988811.0,403.0,4114917.0,293922.6428571429,685482.1125315444,1939717.0,105.0,8,7,0,0,0,0,456,488,3.4019705185234863,3.644968412703735,0.0,976.0,118.6551724137931,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4115262,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-57298-22-6,192.168.19.139,57298,192.168.249.84,22,6,2025-03-11 15:24:41.708415,12308949,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,378.34261885397365,4.2245686451377775,241351.94117647057,646470.7898114937,2232388.0,21.0,1.2308904E7,647837.052631579,970942.7820679969,2273493.0,378.0,1.2308911E7,397061.64516129025,795447.1773547485,2232388.0,87.0,16,15,0,0,0,0,648,1032,1.6248340942837605,2.599734550854017,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12308949,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-52954-22-6,192.168.19.139,52954,192.168.249.84,22,6,2025-03-11 15:17:41.328057,12053236,21,34,1944.0,2745.0,640.0,0.0,92.57142857142857,139.81865806414083,976.0,0.0,80.73529411764709,214.44322676283426,389.0241591552675,4.563089945305975,223208.07407407407,618403.8630596423,2417695.0,12.0,1.2053212E7,602660.6,938837.2075053042,2461619.0,296.0,1.2053199E7,365248.4545454546,761558.9422350253,2417695.0,54.0,16,15,0,0,0,0,680,1096,1.7422707063895537,2.8208192389164206,0.0,976.0,85.25454545454544,188.08678239163353,35376.63771043771,2,2,0,31,54,0,0,0,1.619047619047619,85.25454545454545,92.57142857142857,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.5,324.0,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12053236,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-60406-22-6,192.168.19.139,60406,192.168.249.84,22,6,2025-03-11 15:19:02.077447,12754176,20,32,1912.0,2745.0,640.0,0.0,95.60000000000001,141.70035100056813,976.0,0.0,85.78125,220.24059195973427,365.13530940767953,4.077096003693222,250081.88235294112,675834.5820202943,2362351.0,23.0,1.2754153E7,671271.2105263157,1015286.663778078,2404814.0,452.0,1.2754123E7,411423.32258064515,832309.615807899,2362351.0,67.0,16,15,0,0,0,0,648,1032,1.5681138475743162,2.508982156118906,0.0,976.0,89.55769230769228,192.32177014836748,36987.66327300149,2,2,0,31,51,0,0,0,1.6,89.5576923076923,95.6,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12754176,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-46236-22-6,192.168.19.139,46236,192.168.249.84,22,6,2025-03-11 15:26:22.184982,4338316,14,15,1288.0,2153.0,640.0,0.0,91.99999999999999,174.50413263786137,976.0,0.0,143.53333333333333,314.56611084991033,793.1649054610131,6.684621406093978,154939.85714285716,535931.5659141921,2330956.0,19.0,4338316.0,333716.6153846154,792441.9740990017,2416233.0,325.0,4337897.0,309849.7857142857,738519.4846770936,2330956.0,93.0,8,7,0,0,0,0,456,488,3.227058609838472,3.4575627962555058,0.0,976.0,118.65517241379307,253.57645731501472,64301.019704433485,2,2,0,15,28,0,0,0,1.0714285714285714,118.65517241379311,92.0,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4338316,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-54700-22-6,192.168.19.139,54700,192.168.249.84,22,6,2025-03-11 15:23:01.067824,11415455,20,32,1928.0,2745.0,640.0,0.0,96.4,141.74788590273485,976.0,0.0,85.78125,220.24059195973427,409.35731427262425,4.555227978210242,223832.4509803922,618027.4043634736,2464517.0,24.0,1.1415413E7,600811.2105263158,937143.3192296908,2510456.0,312.0,1.1415405E7,368238.8709677418,762706.852382038,2464517.0,88.0,16,15,0,0,0,0,648,1032,1.7520107608500932,2.803217217360149,0.0,976.0,89.86538461538463,192.3450768338044,36996.62858220212,2,2,0,31,51,0,0,0,1.6,89.86538461538461,96.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11415455,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-58400-22-6,192.168.19.139,58400,192.168.249.84,22,6,2025-03-11 15:26:08.208762,12359250,22,32,1960.0,2745.0,640.0,0.0,89.0909090909091,137.9533769036996,976.0,0.0,85.78125,220.24059195973427,380.6865303315331,4.369197160021846,233193.39622641512,638882.9307064716,2354703.0,19.0,1.2359214E7,588534.0,945603.2195748384,2398153.0,321.0,1.2359217E7,398684.41935483867,799712.3617378429,2354703.0,77.0,16,15,0,0,0,0,712,1032,1.7800432874163077,2.5891538726055385,0.0,976.0,87.12962962962963,189.51179047268303,35914.718728162115,2,2,0,31,53,0,0,0,1.4545454545454546,87.12962962962963,89.0909090909091,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12359250,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-58000-22-6,192.168.19.139,58000,192.168.249.84,22,6,2025-03-11 15:22:37.623791,11395228,20,32,2008.0,2745.0,640.0,0.0,100.39999999999998,141.9141326740631,976.0,0.0,85.78125,220.24059195973427,417.10442300935097,4.563313695873395,223435.84313725485,613588.0273906385,2504433.0,16.0,1.139519E7,599746.8421052631,928176.0421525806,2549868.0,436.0,1.1395179E7,367586.41935483867,756845.70140233,2504433.0,74.0,16,15,0,0,0,0,648,1032,1.7551206522589984,2.808193043614397,0.0,976.0,91.40384615384617,192.45404438619448,37038.55920060332,2,2,0,31,51,0,0,0,1.6,91.40384615384616,100.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,334.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11395228,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-49624-22-6,192.168.19.139,49624,192.168.249.84,22,6,2025-03-11 15:24:15.798801,4143971,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,826.501922914036,6.998118471388917,147998.96428571426,502760.56825406157,1958508.0,18.0,4143971.0,318767.00000000006,742798.8484543891,2003060.0,389.0,4143587.0,295970.5,691652.2234573528,1958508.0,76.0,8,7,0,0,0,0,456,488,3.378402020670512,3.6197164507184056,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4143971,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-42120-22-6,192.168.19.139,42120,192.168.249.84,22,6,2025-03-11 15:18:23.226606,12365414,23,34,1912.0,2745.0,640.0,0.0,83.1304347826087,135.73748204390913,976.0,0.0,80.73529411764709,214.44322676283426,376.6149681684738,4.609631347563454,220810.96428571426,622160.5824915144,2512295.0,21.0,1.2365384E7,562062.9090909091,930975.6090078381,2562509.0,336.0,1.2365384E7,374708.60606060614,778503.45314881,2512295.0,66.0,16,15,0,0,0,0,744,1096,1.8600266841045516,2.7496046634589026,0.0,976.0,81.70175438596493,185.30649947281177,34338.49874686718,2,2,0,31,56,0,0,0,1.4782608695652173,81.70175438596492,83.1304347826087,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12365414,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-35144-22-6,192.168.19.139,35144,192.168.249.84,22,6,2025-03-11 15:19:52.962188,12857823,22,32,1912.0,2745.0,640.0,0.0,86.9090909090909,137.6880217810952,976.0,0.0,85.78125,220.24059195973427,362.1919511568949,4.199777831752701,242600.43396226416,665226.7201797997,2400411.0,19.0,1.2857789E7,612275.6666666667,983967.4666087967,2446791.0,379.0,1.2857778E7,414767.0322580645,832768.0471535269,2400411.0,68.0,16,15,0,0,0,0,712,1032,1.7110205981214706,2.48875723363123,0.0,976.0,86.24074074074075,189.42902640494134,35883.35604472396,2,2,0,31,53,0,0,0,1.4545454545454546,86.24074074074075,86.9090909090909,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,318.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12857823,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-53956-22-6,192.168.19.139,53956,192.168.249.84,22,6,2025-03-11 15:22:07.719928,11937730,21,32,1928.0,2745.0,640.0,0.0,91.80952380952381,139.75107121150057,976.0,0.0,85.78125,220.24059195973427,391.44795534829484,4.439705036049567,229571.73076923075,633395.0746314476,2480230.0,12.0,1.193773E7,596886.5,949555.1980412225,2526446.0,91.0,1.1937595E7,385083.70967741933,787539.7460816902,2480230.0,62.0,16,15,0,0,0,0,680,1032,1.7591284105102059,2.6805766255393615,0.0,976.0,88.1698113207547,190.8861658211165,36437.52830188678,2,2,0,31,52,0,0,0,1.5238095238095237,88.16981132075472,91.80952380952381,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.5,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11937730,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-44134-22-6,192.168.19.139,44134,192.168.249.84,22,6,2025-03-11 15:17:12.140273,12093326,21,34,1912.0,2745.0,640.0,0.0,91.04761904761905,139.6790879804404,976.0,0.0,80.73529411764709,214.44322676283426,385.08843638218303,4.547963066570769,223950.4814814815,624000.0045542676,2456389.0,14.0,1.2093299E7,604664.9500000001,949160.9248065519,2498708.0,294.0,1.2093301E7,366463.66666666674,768847.059548893,2456389.0,67.0,16,15,0,0,0,0,680,1096,1.7364949890542933,2.811468077516475,0.0,976.0,84.67272727272727,188.0267962134017,35354.07609427609,2,2,0,31,54,0,0,0,1.619047619047619,84.67272727272727,91.04761904761905,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.5,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12093326,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-60302-22-6,192.168.19.139,60302,192.168.249.84,22,6,2025-03-11 15:25:56.263793,12417712,20,32,1976.0,2745.0,640.0,0.0,98.79999999999998,141.86190468198288,976.0,0.0,85.78125,220.24059195973427,380.1827583052337,4.187566920540595,243484.5490196079,656509.7455088481,2372406.0,19.0,1.2417677E7,653561.947368421,986509.9728827137,2415104.0,345.0,1.2417663E7,400569.77419354836,808324.9112268205,2372406.0,64.0,16,15,0,0,0,0,648,1032,1.610602661746383,2.5769642587942125,0.0,976.0,90.78846153846155,192.4119698427392,37022.36613876318,2,2,0,31,51,0,0,0,1.6,90.78846153846153,98.8,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,329.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12417712,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33404-22-6,192.168.19.139,33404,192.168.249.84,22,6,2025-03-11 15:17:53.427850,12656970,20,32,1944.0,2745.0,640.0,0.0,97.19999999999999,141.79065368945942,976.0,0.0,85.78125,220.24059195973427,370.4678133866162,4.108408252528054,248175.88235294123,668710.0421776735,2399469.0,23.0,1.2656937E7,666154.5789473684,1004167.5926105449,2441829.0,220.0,1.2656944E7,408288.5161290322,823290.8689663643,2399469.0,70.0,16,15,0,0,0,0,648,1032,1.5801570202030977,2.528251232324956,0.0,976.0,90.17307692307692,192.36787889240395,37005.4008295626,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,324.0,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12656970,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-60702-22-6,192.168.19.139,60702,192.168.249.84,22,6,2025-03-11 15:18:48.796242,4847500,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,706.549767921609,5.9824651882413615,173124.99999999997,595960.7280509657,2475062.0,26.0,4847500.0,372884.6153846154,877805.654739755,2562497.0,473.0,4847064.0,346218.8571428571,820816.3702835833,2475062.0,108.0,8,7,0,0,0,0,456,488,2.8880866425992777,3.0943785456420834,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4847500,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-59784-22-6,192.168.19.139,59784,192.168.249.84,22,6,2025-03-11 15:23:35.653769,3842412,14,15,1272.0,2153.0,640.0,0.0,90.85714285714285,174.415444421494,976.0,0.0,143.53333333333333,314.56611084991033,891.3671933150323,7.547342658725821,137229.0,462093.59280048375,1803475.0,19.0,3842412.0,295570.1538461538,683844.9341457518,1848606.0,318.0,3842067.0,274433.35714285716,635260.6353479718,1803475.0,78.0,8,7,0,0,0,0,456,488,3.643544731798672,3.9037979269271488,0.0,976.0,118.10344827586204,253.60885868196803,64317.45320197043,2,2,0,15,28,0,0,0,1.0714285714285714,118.10344827586206,90.85714285714286,143.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,636.0,7.5,1076.5,64800,64260,8,7,32,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,3842412,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-33218-22-6,192.168.19.139,33218,192.168.249.84,22,6,2025-03-11 15:23:11.378206,11701765,20,32,1928.0,2745.0,640.0,0.0,96.4,141.74788590273485,976.0,0.0,85.78125,220.24059195973427,399.3414668641867,4.443774080234904,229446.37254901964,628202.5494033261,2388162.0,19.0,1.1701744E7,615881.2631578947,949424.7996557262,2431743.0,398.0,1.1701731E7,377475.1935483871,774635.1956177575,2388162.0,61.0,16,15,0,0,0,0,648,1032,1.7091438770134249,2.7346302032214798,0.0,976.0,89.8653846153846,192.34507683380434,36996.628582202095,2,2,0,31,51,0,0,0,1.6,89.86538461538461,96.4,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,321.3333333333333,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11701765,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-50064-22-6,192.168.19.139,50064,192.168.249.84,22,6,2025-03-11 15:23:15.454697,11194485,22,34,1912.0,2745.0,640.0,0.0,86.9090909090909,137.6880217810952,976.0,0.0,80.73529411764709,214.44322676283426,416.0084184310399,5.00246326651025,203536.09090909085,577175.9974452003,2388342.0,24.0,1.1194454E7,533069.2380952381,873715.5879451794,2433450.0,330.0,1.1194426E7,339225.03030303033,717536.0599280657,2388342.0,71.0,16,15,0,0,0,0,712,1096,1.9652534261290269,3.0372098403812235,0.0,976.0,83.16071428571429,186.65288900530305,34839.30097402598,2,2,0,31,55,0,0,0,1.5454545454545454,83.16071428571429,86.9090909090909,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,11194485,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-41036-22-6,192.168.19.139,41036,192.168.249.84,22,6,2025-03-11 15:16:50.937178,10227342,23,34,1912.0,2745.0,640.0,0.0,83.1304347826087,135.73748204390913,976.0,0.0,80.73529411764709,214.44322676283426,455.34802688714234,5.5732955835445805,182631.10714285716,511796.4046237946,2103458.0,10.0,1.0227314E7,464877.9090909091,768795.8866607362,2144433.0,290.0,1.022732E7,309918.78787878796,640431.5672776228,2103458.0,51.0,16,15,0,0,0,0,744,1096,2.2488736565179885,3.324421927026592,0.0,976.0,81.70175438596493,185.30649947281177,34338.49874686718,2,2,0,31,56,0,0,0,1.4782608695652173,81.70175438596492,83.1304347826087,80.73529411764706,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,318.6666666666667,5.666666666666667,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,10227342,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-57354-22-6,192.168.19.139,57354,192.168.249.84,22,6,2025-03-11 15:25:24.692688,12285640,20,32,1944.0,2745.0,640.0,0.0,97.19999999999999,141.79065368945942,976.0,0.0,85.78125,220.24059195973427,381.66509844013007,4.232583731901634,240894.90196078428,648331.899514508,2365498.0,20.0,1.2285616E7,646611.3684210528,975620.231883983,2415401.0,385.0,1.2285609E7,396309.9677419355,798115.8524473534,2365498.0,92.0,16,15,0,0,0,0,648,1032,1.6279168199621672,2.6046669119394674,0.0,976.0,90.1730769230769,192.36787889240398,37005.400829562604,2,2,0,31,51,0,0,0,1.6,90.17307692307692,97.2,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,324.0,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12285640,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
192.168.19.139-192.168.249.84-56402-22-6,192.168.19.139,56402,192.168.249.84,22,6,2025-03-11 15:27:19.126751,12458540,20,32,1960.0,2745.0,640.0,0.0,97.99999999999999,141.82865867324782,976.0,0.0,85.78125,220.24059195973427,377.6525981375025,4.173843805132865,244285.09803921566,659053.6341799583,2373295.0,18.0,1.2458514E7,655711.2631578947,991184.8674725307,2416854.0,416.0,1.2458496E7,401886.9677419356,811507.9006566515,2373295.0,93.0,16,15,0,0,0,0,648,1032,1.6053245404357173,2.5685192646971475,0.0,976.0,90.48076923076921,192.39017650359114,37013.980015082954,2,2,0,31,51,0,0,0,1.6,90.48076923076923,98.0,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,326.6666666666667,5.333333333333333,457.5,64800,64260,16,15,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12458540,NeedManualLabel,1,bruteforce-ssh,patator,patator_ssh_cic_T10_P
