id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,category,subcategory,scenario
206,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,3323,6,4,0,0,1741706178058,1741706178058,0,2,84,1741706178058,1741706178058,0,1,44,1741706178058,1741706178058,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
207,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,497,6,4,0,0,1741706178058,1741706178058,0,2,84,1741706178058,1741706178058,0,1,44,1741706178058,1741706178058,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
208,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,212,6,4,0,0,1741706178058,1741706178058,0,2,84,1741706178058,1741706178058,0,1,44,1741706178058,1741706178058,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
209,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,7911,6,4,0,0,1741706178043,1741706178043,0,2,84,1741706178043,1741706178043,0,1,44,1741706178043,1741706178043,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
210,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1068,6,4,0,0,1741706178043,1741706178044,1,2,84,1741706178043,1741706178043,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
211,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,9618,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
212,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,30,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
213,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,5877,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
214,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,6510,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
215,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,2301,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
216,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,55056,6,4,0,0,1741706178044,1741706178044,0,2,84,1741706178044,1741706178044,0,1,44,1741706178044,1741706178044,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
217,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1761,6,4,0,0,1741706178045,1741706178045,0,2,84,1741706178045,1741706178045,0,1,44,1741706178045,1741706178045,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
218,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,4998,6,4,0,0,1741706178045,1741706178045,0,2,84,1741706178045,1741706178045,0,1,44,1741706178045,1741706178045,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
219,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,5280,6,4,0,0,1741706178045,1741706178045,0,2,84,1741706178045,1741706178045,0,1,44,1741706178045,1741706178045,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
220,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,7920,6,4,0,0,1741706178046,1741706178046,0,2,84,1741706178046,1741706178046,0,1,44,1741706178046,1741706178046,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
221,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1044,6,4,0,0,1741706178046,1741706178046,0,2,84,1741706178046,1741706178046,0,1,44,1741706178046,1741706178046,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
222,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,2103,6,4,0,0,1741706178046,1741706178046,0,2,84,1741706178046,1741706178046,0,1,44,1741706178046,1741706178046,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
223,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,6792,6,4,0,0,1741706178046,1741706178046,0,2,84,1741706178046,1741706178046,0,1,44,1741706178046,1741706178046,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
224,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,15660,6,4,0,0,1741706178047,1741706178047,0,2,84,1741706178047,1741706178047,0,1,44,1741706178047,1741706178047,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
225,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,264,6,4,0,0,1741706178047,1741706178047,0,2,84,1741706178047,1741706178047,0,1,44,1741706178047,1741706178047,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
226,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,714,6,4,0,0,1741706178047,1741706178047,0,2,84,1741706178047,1741706178047,0,1,44,1741706178047,1741706178047,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
227,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1112,6,4,0,0,1741706178059,1741706178059,0,2,84,1741706178059,1741706178059,0,1,44,1741706178059,1741706178059,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
228,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44653,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,443,6,4,0,0,1741706177941,1741706177941,0,2,84,1741706177941,1741706177941,0,1,44,1741706177941,1741706177941,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
229,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44653,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,80,6,4,0,0,1741706177941,1741706177941,0,2,80,1741706177941,1741706177941,0,1,40,1741706177941,1741706177941,0,1,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,port-scan,nmap,nmap_A_T4
230,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,4550,6,4,0,0,1741706178059,1741706178059,0,2,84,1741706178059,1741706178059,0,1,44,1741706178059,1741706178059,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
231,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,52869,6,4,0,0,1741706178047,1741706178047,0,2,84,1741706178047,1741706178047,0,1,44,1741706178047,1741706178047,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
232,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,2967,6,4,0,0,1741706178047,1741706178047,0,2,84,1741706178047,1741706178047,0,1,44,1741706178047,1741706178047,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
233,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,14441,6,4,0,0,1741706178059,1741706178059,0,2,84,1741706178059,1741706178059,0,1,44,1741706178059,1741706178059,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
234,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,256,6,4,0,0,1741706178025,1741706178025,0,2,84,1741706178025,1741706178025,0,1,44,1741706178025,1741706178025,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
235,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,199,6,4,0,0,1741706178025,1741706178025,0,2,84,1741706178025,1741706178025,0,1,44,1741706178025,1741706178025,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
236,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,6005,6,4,0,0,1741706178059,1741706178059,0,2,84,1741706178059,1741706178059,0,1,44,1741706178059,1741706178059,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
237,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,7002,6,4,0,0,1741706178048,1741706178048,0,2,84,1741706178048,1741706178048,0,1,44,1741706178048,1741706178048,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
238,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1032,6,4,0,0,1741706178048,1741706178048,0,2,84,1741706178048,1741706178048,0,1,44,1741706178048,1741706178048,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
239,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,50000,6,4,0,0,1741706178059,1741706178059,0,2,84,1741706178059,1741706178059,0,1,44,1741706178059,1741706178059,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
240,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,8080,6,4,0,0,1741706178025,1741706178025,0,2,84,1741706178025,1741706178025,0,1,44,1741706178025,1741706178025,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
241,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,25,6,4,0,0,1741706178025,1741706178025,0,2,84,1741706178025,1741706178025,0,1,44,1741706178025,1741706178025,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
242,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,7937,6,4,0,0,1741706178060,1741706178060,0,2,84,1741706178060,1741706178060,0,1,44,1741706178060,1741706178060,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
243,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,4443,6,4,0,0,1741706178048,1741706178048,0,2,84,1741706178048,1741706178048,0,1,44,1741706178048,1741706178048,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
244,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1723,6,4,0,0,1741706178026,1741706178026,0,2,84,1741706178026,1741706178026,0,1,44,1741706178026,1741706178026,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
245,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,1034,6,4,0,0,1741706178060,1741706178060,0,2,84,1741706178060,1741706178060,0,1,44,1741706178060,1741706178060,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
246,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,65129,6,4,0,0,1741706178060,1741706178060,0,2,84,1741706178060,1741706178060,0,1,44,1741706178060,1741706178060,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
247,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,465,6,4,0,0,1741706178048,1741706178048,0,2,84,1741706178048,1741706178048,0,1,44,1741706178048,1741706178048,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
248,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,902,6,4,0,0,1741706178060,1741706178060,0,2,84,1741706178060,1741706178060,0,1,44,1741706178060,1741706178060,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
249,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,445,6,4,0,0,1741706178026,1741706178026,0,2,84,1741706178026,1741706178026,0,1,44,1741706178026,1741706178026,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
250,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,22,6,4,0,0,1741706178027,1741706178027,0,2,84,1741706178027,1741706178027,0,1,44,1741706178027,1741706178027,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
251,0,192.168.249.73,ee:ee:ee:ee:ee:ee,ee:ee:ee,44909,192.168.19.166,5e:59:cb:82:2c:ad,5e:59:cb,7007,6,4,0,0,1741706178060,1741706178060,0,2,84,1741706178060,1741706178060,0,1,44,1741706178060,1741706178060,0,1,40,40,42.0,2.8284271247461903,44,44,44.0,0.0,44,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
