id,expiration_id,src_ip,src_port,dst_ip,dst_port,protocol,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,category,subcategory,scenario
192.168.249.73:44909-192.168.19.166:4002-6,-1,192.168.249.73,44909,192.168.19.166,4002,6,1741706178083,1741706178083,0,2,84,1741706178083,1741706178083,0,1,44,1741706178083,1741706178083,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:9415-6,-1,192.168.249.73,44909,192.168.19.166,9415,6,1741706178029,1741706178029,0,2,84,1741706178029,1741706178029,0,1,44,1741706178029,1741706178029,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:4444-6,-1,192.168.249.73,44909,192.168.19.166,4444,6,1741706178083,1741706178083,0,2,84,1741706178083,1741706178083,0,1,44,1741706178083,1741706178083,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:109-6,-1,192.168.249.73,44909,192.168.19.166,109,6,1741706178083,1741706178083,0,2,84,1741706178083,1741706178083,0,1,44,1741706178083,1741706178083,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:49159-6,-1,192.168.249.73,44909,192.168.19.166,49159,6,1741706178029,1741706178029,0,2,84,1741706178029,1741706178029,0,1,44,1741706178029,1741706178029,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5431-6,-1,192.168.249.73,44909,192.168.19.166,5431,6,1741706178083,1741706178083,0,2,84,1741706178083,1741706178083,0,1,44,1741706178083,1741706178083,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:8010-6,-1,192.168.249.73,44909,192.168.19.166,8010,6,1741706178030,1741706178030,0,2,84,1741706178030,1741706178030,0,1,44,1741706178030,1741706178030,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1054-6,-1,192.168.249.73,44909,192.168.19.166,1054,6,1741706178083,1741706178083,0,2,84,1741706178083,1741706178083,0,1,44,1741706178083,1741706178083,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5200-6,-1,192.168.249.73,44909,192.168.19.166,5200,6,1741706178030,1741706178030,0,2,84,1741706178030,1741706178030,0,1,44,1741706178030,1741706178030,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:9001-6,-1,192.168.249.73,44909,192.168.19.166,9001,6,1741706178030,1741706178030,0,2,84,1741706178030,1741706178030,0,1,44,1741706178030,1741706178030,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7001-6,-1,192.168.249.73,44909,192.168.19.166,7001,6,1741706178084,1741706178084,0,2,84,1741706178084,1741706178084,0,1,44,1741706178084,1741706178084,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1244-6,-1,192.168.249.73,44909,192.168.19.166,1244,6,1741706178030,1741706178030,0,2,84,1741706178030,1741706178030,0,1,44,1741706178030,1741706178030,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5050-6,-1,192.168.249.73,44909,192.168.19.166,5050,6,1741706178084,1741706178085,0,2,84,1741706178084,1741706178084,0,1,44,1741706178085,1741706178085,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1049-6,-1,192.168.249.73,44909,192.168.19.166,1049,6,1741706178030,1741706178030,0,2,84,1741706178030,1741706178030,0,1,44,1741706178030,1741706178030,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:32780-6,-1,192.168.249.73,44909,192.168.19.166,32780,6,1741706178084,1741706178085,0,2,84,1741706178084,1741706178084,0,1,44,1741706178085,1741706178085,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:711-6,-1,192.168.249.73,44909,192.168.19.166,711,6,1741706178031,1741706178031,0,2,84,1741706178031,1741706178031,0,1,44,1741706178031,1741706178031,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:32777-6,-1,192.168.249.73,44909,192.168.19.166,32777,6,1741706178085,1741706178085,0,2,84,1741706178085,1741706178085,0,1,44,1741706178085,1741706178085,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:49-6,-1,192.168.249.73,44909,192.168.19.166,49,6,1741706178032,1741706178032,0,2,84,1741706178032,1741706178032,0,1,44,1741706178032,1741706178032,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:10001-6,-1,192.168.249.73,44909,192.168.19.166,10001,6,1741706178085,1741706178085,0,2,84,1741706178085,1741706178085,0,1,44,1741706178085,1741706178085,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:280-6,-1,192.168.249.73,44909,192.168.19.166,280,6,1741706178032,1741706178032,0,2,84,1741706178032,1741706178032,0,1,44,1741706178032,1741706178032,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5960-6,-1,192.168.249.73,44909,192.168.19.166,5960,6,1741706178086,1741706178086,0,2,84,1741706178086,1741706178086,0,1,44,1741706178086,1741706178086,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:787-6,-1,192.168.249.73,44909,192.168.19.166,787,6,1741706178032,1741706178032,0,2,84,1741706178032,1741706178032,0,1,44,1741706178032,1741706178032,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5004-6,-1,192.168.249.73,44909,192.168.19.166,5004,6,1741706178086,1741706178086,0,2,84,1741706178086,1741706178086,0,1,44,1741706178086,1741706178086,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:10616-6,-1,192.168.249.73,44909,192.168.19.166,10616,6,1741706178087,1741706178087,0,2,84,1741706178087,1741706178087,0,1,44,1741706178087,1741706178087,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1041-6,-1,192.168.249.73,44909,192.168.19.166,1041,6,1741706178032,1741706178032,0,2,84,1741706178032,1741706178032,0,1,44,1741706178032,1741706178032,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5510-6,-1,192.168.249.73,44909,192.168.19.166,5510,6,1741706178032,1741706178032,0,2,84,1741706178032,1741706178032,0,1,44,1741706178032,1741706178032,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:85-6,-1,192.168.249.73,44909,192.168.19.166,85,6,1741706178087,1741706178087,0,2,84,1741706178087,1741706178087,0,1,44,1741706178087,1741706178087,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1666-6,-1,192.168.249.73,44909,192.168.19.166,1666,6,1741706178033,1741706178033,0,2,84,1741706178033,1741706178033,0,1,44,1741706178033,1741706178033,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2492-6,-1,192.168.249.73,44909,192.168.19.166,2492,6,1741706178087,1741706178087,0,2,84,1741706178087,1741706178087,0,1,44,1741706178087,1741706178087,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1043-6,-1,192.168.249.73,44909,192.168.19.166,1043,6,1741706178033,1741706178033,0,2,84,1741706178033,1741706178033,0,1,44,1741706178033,1741706178033,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1031-6,-1,192.168.249.73,44909,192.168.19.166,1031,6,1741706178088,1741706178088,0,2,84,1741706178088,1741706178088,0,1,44,1741706178088,1741706178088,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2045-6,-1,192.168.249.73,44909,192.168.19.166,2045,6,1741706178033,1741706178033,0,2,84,1741706178033,1741706178033,0,1,44,1741706178033,1741706178033,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:311-6,-1,192.168.249.73,44909,192.168.19.166,311,6,1741706178088,1741706178088,0,2,84,1741706178088,1741706178088,0,1,44,1741706178088,1741706178088,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:100-6,-1,192.168.249.73,44909,192.168.19.166,100,6,1741706178033,1741706178034,0,2,84,1741706178033,1741706178033,0,1,44,1741706178034,1741706178034,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:40911-6,-1,192.168.249.73,44909,192.168.19.166,40911,6,1741706178089,1741706178089,0,2,84,1741706178089,1741706178089,0,1,44,1741706178089,1741706178089,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:648-6,-1,192.168.249.73,44909,192.168.19.166,648,6,1741706178034,1741706178034,0,2,84,1741706178034,1741706178034,0,1,44,1741706178034,1741706178034,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:10180-6,-1,192.168.249.73,44909,192.168.19.166,10180,6,1741706178089,1741706178089,0,2,84,1741706178089,1741706178089,0,1,44,1741706178089,1741706178089,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:25735-6,-1,192.168.249.73,44909,192.168.19.166,25735,6,1741706178034,1741706178034,0,2,84,1741706178034,1741706178034,0,1,44,1741706178034,1741706178034,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:20000-6,-1,192.168.249.73,44909,192.168.19.166,20000,6,1741706178089,1741706178090,0,2,84,1741706178089,1741706178089,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:513-6,-1,192.168.249.73,44909,192.168.19.166,513,6,1741706178034,1741706178035,0,2,84,1741706178034,1741706178034,0,1,44,1741706178035,1741706178035,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1121-6,-1,192.168.249.73,44909,192.168.19.166,1121,6,1741706178034,1741706178035,0,2,84,1741706178034,1741706178034,0,1,44,1741706178035,1741706178035,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3800-6,-1,192.168.249.73,44909,192.168.19.166,3800,6,1741706178035,1741706178035,0,2,84,1741706178035,1741706178035,0,1,44,1741706178035,1741706178035,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2007-6,-1,192.168.249.73,44909,192.168.19.166,2007,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:50300-6,-1,192.168.249.73,44909,192.168.19.166,50300,6,1741706178036,1741706178036,0,2,84,1741706178036,1741706178036,0,1,44,1741706178036,1741706178036,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3077-6,-1,192.168.249.73,44909,192.168.19.166,3077,6,1741706178090,1741706178090,0,2,84,1741706178090,1741706178090,0,1,44,1741706178090,1741706178090,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:32771-6,-1,192.168.249.73,44909,192.168.19.166,32771,6,1741706178036,1741706178036,0,2,84,1741706178036,1741706178036,0,1,44,1741706178036,1741706178036,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7402-6,-1,192.168.249.73,44909,192.168.19.166,7402,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7938-6,-1,192.168.249.73,44909,192.168.19.166,7938,6,1741706178036,1741706178036,0,2,84,1741706178036,1741706178036,0,1,44,1741706178036,1741706178036,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5633-6,-1,192.168.249.73,44909,192.168.19.166,5633,6,1741706178091,1741706178091,0,2,84,1741706178091,1741706178091,0,1,44,1741706178091,1741706178091,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:801-6,-1,192.168.249.73,44909,192.168.19.166,801,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1641-6,-1,192.168.249.73,44909,192.168.19.166,1641,6,1741706178036,1741706178036,0,2,84,1741706178036,1741706178036,0,1,44,1741706178036,1741706178036,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7-6,-1,192.168.249.73,44909,192.168.19.166,7,6,1741706178092,1741706178092,0,2,84,1741706178092,1741706178092,0,1,44,1741706178092,1741706178092,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2135-6,-1,192.168.249.73,44909,192.168.19.166,2135,6,1741706178037,1741706178037,0,2,84,1741706178037,1741706178037,0,1,44,1741706178037,1741706178037,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5000-6,-1,192.168.249.73,44909,192.168.19.166,5000,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5061-6,-1,192.168.249.73,44909,192.168.19.166,5061,6,1741706178037,1741706178037,0,2,84,1741706178037,1741706178037,0,1,44,1741706178037,1741706178037,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1234-6,-1,192.168.249.73,44909,192.168.19.166,1234,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:32772-6,-1,192.168.249.73,44909,192.168.19.166,32772,6,1741706178037,1741706178037,0,2,84,1741706178037,1741706178037,0,1,44,1741706178037,1741706178037,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2702-6,-1,192.168.249.73,44909,192.168.19.166,2702,6,1741706178093,1741706178093,0,2,84,1741706178093,1741706178093,0,1,44,1741706178093,1741706178093,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3995-6,-1,192.168.249.73,44909,192.168.19.166,3995,6,1741706178038,1741706178038,0,2,84,1741706178038,1741706178038,0,1,44,1741706178038,1741706178038,0,1,40,40,42,2,44,44,44,0,44,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,port-scan,nmap,nmap_A_T4
