Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,subcategory,scenario,label,category
192.168.249.73:44909-192.168.19.166:4321-6,192.168.249.73,44909,192.168.19.166,4321,6,2025-03-11 15:16:18.084031 UTC,73,1,1,0,0,0,0,0,0,0,0,0,0,1150684.9315068494,27397.260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13698.630136986301,13698.630136986301,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.073,0,0.073,0.073,0,0,0,0,-1,-1,0,0,0,73,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5810-6,192.168.249.73,44909,192.168.19.166,5810,6,2025-03-11 15:16:18.076542 UTC,48,1,1,0,0,0,0,0,0,0,0,0,0,1750000,41666.666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,20833.333333333332,20833.333333333332,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.048,0,0.048,0.048,0,0,0,0,-1,-1,0,0,0,48,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1688-6,192.168.249.73,44909,192.168.19.166,1688,6,2025-03-11 15:16:18.084041 UTC,71,1,1,0,0,0,0,0,0,0,0,0,0,1183098.5915492957,28169.014084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14084.507042253521,14084.507042253521,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.071,0,0.071,0.071,0,0,0,0,-1,-1,0,0,0,71,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2920-6,192.168.249.73,44909,192.168.19.166,2920,6,2025-03-11 15:16:18.076689 UTC,58,1,1,0,0,0,0,0,0,0,0,0,0,1448275.8620689656,34482.75862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,17241.379310344826,17241.379310344826,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.058,0,0.058,0.058,0,0,0,0,-1,-1,0,0,0,58,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1108-6,192.168.249.73,44909,192.168.19.166,1108,6,2025-03-11 15:16:18.084051 UTC,69,1,1,0,0,0,0,0,0,0,0,0,0,1217391.3043478262,28985.507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14492.753623188406,14492.753623188406,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.069,0,0.069,0.069,0,0,0,0,-1,-1,0,0,0,69,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:9290-6,192.168.249.73,44909,192.168.19.166,9290,6,2025-03-11 15:16:18.076710 UTC,52,1,1,0,0,0,0,0,0,0,0,0,0,1615384.6153846155,38461.53846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,19230.76923076923,19230.76923076923,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.052,0,0.052,0.052,0,0,0,0,-1,-1,0,0,0,52,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6-6,192.168.249.73,44909,192.168.19.166,6,6,2025-03-11 15:16:18.084291 UTC,81,1,1,0,0,0,0,0,0,0,0,0,0,1037037.037037037,24691.358024691355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12345.679012345678,12345.679012345678,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.081,0,0.081,0.081,0,0,0,0,-1,-1,0,0,0,81,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8192-6,192.168.249.73,44909,192.168.19.166,8192,6,2025-03-11 15:16:18.077631 UTC,96,1,1,0,0,0,0,0,0,0,0,0,0,875000,20833.333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10416.666666666666,10416.666666666666,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.096,0,0.096,0.096,0,0,0,0,-1,-1,0,0,0,96,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:50003-6,192.168.249.73,44909,192.168.19.166,50003,6,2025-03-11 15:16:18.084555 UTC,100,1,1,0,0,0,0,0,0,0,0,0,0,840000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10000,10000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.1,0,0.1,0.1,0,0,0,0,-1,-1,0,0,0,100,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3371-6,192.168.249.73,44909,192.168.19.166,3371,6,2025-03-11 15:16:18.078642 UTC,70,1,1,0,0,0,0,0,0,0,0,0,0,1200000,28571.428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14285.714285714286,14285.714285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.07,0,0.07,0.07,0,0,0,0,-1,-1,0,0,0,70,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2043-6,192.168.249.73,44909,192.168.19.166,2043,6,2025-03-11 15:16:18.084870 UTC,147,1,1,0,0,0,0,0,0,0,0,0,0,571428.5714285715,13605.442176870749,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,6802.721088435374,6802.721088435374,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.147,0,0.147,0.147,0,0,0,0,-1,-1,0,0,0,147,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:999-6,192.168.249.73,44909,192.168.19.166,999,6,2025-03-11 15:16:18.078673 UTC,62,1,1,0,0,0,0,0,0,0,0,0,0,1354838.7096774194,32258.06451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16129.032258064515,16129.032258064515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.062,0,0.062,0.062,0,0,0,0,-1,-1,0,0,0,62,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:9878-6,192.168.249.73,44909,192.168.19.166,9878,6,2025-03-11 15:16:18.084893 UTC,145,1,1,0,0,0,0,0,0,0,0,0,0,579310.3448275862,13793.103448275862,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,6896.551724137931,6896.551724137931,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.145,0,0.145,0.145,0,0,0,0,-1,-1,0,0,0,145,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1078-6,192.168.249.73,44909,192.168.19.166,1078,6,2025-03-11 15:16:18.079742 UTC,50,1,1,0,0,0,0,0,0,0,0,0,0,1680000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,20000,20000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.05,0,0.05,0.05,0,0,0,0,-1,-1,0,0,0,50,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:7778-6,192.168.249.73,44909,192.168.19.166,7778,6,2025-03-11 15:16:18.085283 UTC,113,1,1,0,0,0,0,0,0,0,0,0,0,743362.8318584071,17699.11504424779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8849.557522123894,8849.557522123894,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.113,0,0.113,0.113,0,0,0,0,-1,-1,0,0,0,113,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:880-6,192.168.249.73,44909,192.168.19.166,880,6,2025-03-11 15:16:18.080245 UTC,69,1,1,0,0,0,0,0,0,0,0,0,0,1217391.3043478262,28985.507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14492.753623188406,14492.753623188406,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.069,0,0.069,0.069,0,0,0,0,-1,-1,0,0,0,69,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2383-6,192.168.249.73,44909,192.168.19.166,2383,6,2025-03-11 15:16:18.085324 UTC,99,1,1,0,0,0,0,0,0,0,0,0,0,848484.8484848485,20202.020202020205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10101.010101010103,10101.010101010103,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.099,0,0.099,0.099,0,0,0,0,-1,-1,0,0,0,99,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5550-6,192.168.249.73,44909,192.168.19.166,5550,6,2025-03-11 15:16:18.080256 UTC,65,1,1,0,0,0,0,0,0,0,0,0,0,1292307.6923076925,30769.230769230773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,15384.615384615387,15384.615384615387,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.065,0,0.065,0.065,0,0,0,0,-1,-1,0,0,0,65,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2034-6,192.168.249.73,44909,192.168.19.166,2034,6,2025-03-11 15:16:18.085698 UTC,73,1,1,0,0,0,0,0,0,0,0,0,0,1150684.9315068494,27397.260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13698.630136986301,13698.630136986301,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.073,0,0.073,0.073,0,0,0,0,-1,-1,0,0,0,73,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8651-6,192.168.249.73,44909,192.168.19.166,8651,6,2025-03-11 15:16:18.080266 UTC,62,1,1,0,0,0,0,0,0,0,0,0,0,1354838.7096774194,32258.06451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,16129.032258064515,16129.032258064515,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.062,0,0.062,0.062,0,0,0,0,-1,-1,0,0,0,62,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:57797-6,192.168.249.73,44909,192.168.19.166,57797,6,2025-03-11 15:16:18.086351 UTC,17,1,1,0,0,0,0,0,0,0,0,0,0,4941176.470588235,117647.05882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,58823.529411764706,58823.529411764706,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.017,0,0.017,0.017,0,0,0,0,-1,-1,0,0,0,17,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5120-6,192.168.249.73,44909,192.168.19.166,5120,6,2025-03-11 15:16:18.080529 UTC,67,1,1,0,0,0,0,0,0,0,0,0,0,1253731.343283582,29850.746268656716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14925.373134328358,14925.373134328358,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.067,0,0.067,0.067,0,0,0,0,-1,-1,0,0,0,67,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2605-6,192.168.249.73,44909,192.168.19.166,2605,6,2025-03-11 15:16:18.086634 UTC,40,1,1,0,0,0,0,0,0,0,0,0,0,2100000,49999.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,24999.999999999996,24999.999999999996,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.04,0,0.04,0.04,0,0,0,0,-1,-1,0,0,0,40,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:3325-6,192.168.249.73,44909,192.168.19.166,3325,6,2025-03-11 15:16:18.081354 UTC,113,1,1,0,0,0,0,0,0,0,0,0,0,743362.8318584071,17699.11504424779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8849.557522123894,8849.557522123894,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.113,0,0.113,0.113,0,0,0,0,-1,-1,0,0,0,113,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:631-6,192.168.249.73,44909,192.168.19.166,631,6,2025-03-11 15:16:18.086934 UTC,52,1,1,0,0,0,0,0,0,0,0,0,0,1615384.6153846155,38461.53846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,19230.76923076923,19230.76923076923,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.052,0,0.052,0.052,0,0,0,0,-1,-1,0,0,0,52,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:32779-6,192.168.249.73,44909,192.168.19.166,32779,6,2025-03-11 15:16:18.081375 UTC,107,1,1,0,0,0,0,0,0,0,0,0,0,785046.7289719626,18691.58878504673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9345.794392523365,9345.794392523365,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.107,0,0.107,0.107,0,0,0,0,-1,-1,0,0,0,107,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8086-6,192.168.249.73,44909,192.168.19.166,8086,6,2025-03-11 15:16:18.087083 UTC,70,1,1,0,0,0,0,0,0,0,0,0,0,1200000,28571.428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,14285.714285714286,14285.714285714286,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.07,0,0.07,0.07,0,0,0,0,-1,-1,0,0,0,70,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6389-6,192.168.249.73,44909,192.168.19.166,6389,6,2025-03-11 15:16:18.081768 UTC,104,1,1,0,0,0,0,0,0,0,0,0,0,807692.3076923077,19230.76923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,9615.384615384615,9615.384615384615,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.104,0,0.104,0.104,0,0,0,0,-1,-1,0,0,0,104,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5100-6,192.168.249.73,44909,192.168.19.166,5100,6,2025-03-11 15:16:18.087104 UTC,64,1,1,0,0,0,0,0,0,0,0,0,0,1312500,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,15625,15625,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.064,0,0.064,0.064,0,0,0,0,-1,-1,0,0,0,64,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1163-6,192.168.249.73,44909,192.168.19.166,1163,6,2025-03-11 15:16:18.082140 UTC,77,1,1,0,0,0,0,0,0,0,0,0,0,1090909.0909090908,25974.025974025975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12987.012987012988,12987.012987012988,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.077,0,0.077,0.077,0,0,0,0,-1,-1,0,0,0,77,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:726-6,192.168.249.73,44909,192.168.19.166,726,6,2025-03-11 15:16:18.082778 UTC,22,1,1,0,0,0,0,0,0,0,0,0,0,3818181.8181818184,90909.09090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,45454.545454545456,45454.545454545456,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.022,0,0.022,0.022,0,0,0,0,-1,-1,0,0,0,22,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:6881-6,192.168.249.73,44909,192.168.19.166,6881,6,2025-03-11 15:16:18.087544 UTC,78,1,1,0,0,0,0,0,0,0,0,0,0,1076923.076923077,25641.02564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12820.51282051282,12820.51282051282,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.078,0,0.078,0.078,0,0,0,0,-1,-1,0,0,0,78,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5544-6,192.168.249.73,44909,192.168.19.166,5544,6,2025-03-11 15:16:18.083031 UTC,43,1,1,0,0,0,0,0,0,0,0,0,0,1953488.3720930233,46511.62790697674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,23255.81395348837,23255.81395348837,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.043,0,0.043,0.043,0,0,0,0,-1,-1,0,0,0,43,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:1002-6,192.168.249.73,44909,192.168.19.166,1002,6,2025-03-11 15:16:18.087555 UTC,74,1,1,0,0,0,0,0,0,0,0,0,0,1135135.1351351351,27027.027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,13513.513513513513,13513.513513513513,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.074,0,0.074,0.074,0,0,0,0,-1,-1,0,0,0,74,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:13722-6,192.168.249.73,44909,192.168.19.166,13722,6,2025-03-11 15:16:18.083564 UTC,84,1,1,0,0,0,0,0,0,0,0,0,0,1000000,23809.52380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11904.761904761905,11904.761904761905,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.084,0,0.084,0.084,0,0,0,0,-1,-1,0,0,0,84,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:2047-6,192.168.249.73,44909,192.168.19.166,2047,6,2025-03-11 15:16:18.087812 UTC,82,1,1,0,0,0,0,0,0,0,0,0,0,1024390.243902439,24390.243902439022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,12195.121951219511,12195.121951219511,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.082,0,0.082,0.082,0,0,0,0,-1,-1,0,0,0,82,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:416-6,192.168.249.73,44909,192.168.19.166,416,6,2025-03-11 15:16:18.084281 UTC,84,1,1,0,0,0,0,0,0,0,0,0,0,1000000,23809.52380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11904.761904761905,11904.761904761905,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.084,0,0.084,0.084,0,0,0,0,-1,-1,0,0,0,84,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:301-6,192.168.249.73,44909,192.168.19.166,301,6,2025-03-11 15:16:18.088100 UTC,97,1,1,0,0,0,0,0,0,0,0,0,0,865979.381443299,20618.556701030928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10309.278350515464,10309.278350515464,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.097,0,0.097,0.097,0,0,0,0,-1,-1,0,0,0,97,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:18040-6,192.168.249.73,44909,192.168.19.166,18040,6,2025-03-11 15:16:18.088424 UTC,98,1,1,0,0,0,0,0,0,0,0,0,0,857142.8571428572,20408.163265306124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10204.081632653062,10204.081632653062,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.098,0,0.098,0.098,0,0,0,0,-1,-1,0,0,0,98,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:26-6,192.168.249.73,44909,192.168.19.166,26,6,2025-03-11 15:16:18.084566 UTC,97,1,1,0,0,0,0,0,0,0,0,0,0,865979.381443299,20618.556701030928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10309.278350515464,10309.278350515464,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.097,0,0.097,0.097,0,0,0,0,-1,-1,0,0,0,97,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:32784-6,192.168.249.73,44909,192.168.19.166,32784,6,2025-03-11 15:16:18.088445 UTC,91,1,1,0,0,0,0,0,0,0,0,0,0,923076.923076923,21978.021978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,10989.010989010989,10989.010989010989,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.091,0,0.091,0.091,0,0,0,0,-1,-1,0,0,0,91,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:5859-6,192.168.249.73,44909,192.168.19.166,5859,6,2025-03-11 15:16:18.084920 UTC,132,1,1,0,0,0,0,0,0,0,0,0,0,636363.6363636364,15151.51515151515,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,7575.757575757575,7575.757575757575,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.132,0,0.132,0.132,0,0,0,0,-1,-1,0,0,0,132,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:8082-6,192.168.249.73,44909,192.168.19.166,8082,6,2025-03-11 15:16:18.088455 UTC,88,1,1,0,0,0,0,0,0,0,0,0,0,954545.4545454546,22727.272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,11363.636363636364,11363.636363636364,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.088,0,0.088,0.088,0,0,0,0,-1,-1,0,0,0,88,nmap,nmap_A_T4,1,port-scan
192.168.249.73:44909-192.168.19.166:106-6,192.168.249.73,44909,192.168.19.166,106,6,2025-03-11 15:16:18.084934 UTC,125,1,1,0,0,0,0,0,0,0,0,0,0,672000,16000,1000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,20,8000,8000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,0,24,20,0.125,0,0.125,0.125,0,0,0,0,-1,-1,0,0,0,125,nmap,nmap_A_T4,1,port-scan
