flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp_first,timestamp_last,flow_duration_us,flow_expire_cause,first_timestamp_fwd,first_timestamp_bwd,last_timestamp_fwd,last_timestamp_bwd,fwd_duration_ms,bwd_duration_ms,iat_total,iat_mean,iat_std,iat_max,iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,packet_count,packet_len_total,packet_len_mean,packet_len_max,packet_len_min,packet_len_std,fwd_packet_count,bwd_packet_count,fwd_packet_len_total,fwd_packet_len_mean,fwd_packet_len_std,fwd_packet_len_max,fwd_packet_len_min,bwd_packet_len_total,bwd_packet_len_mean,bwd_packet_len_std,bwd_packet_len_max,bwd_packet_len_min,header_len_total,header_len_mean,header_len_std,header_len_max,header_len_min,fwd_header_len_total,fwd_header_len_mean,fwd_header_len_std,fwd_header_len_max,fwd_header_len_min,bwd_header_len_total,bwd_header_len_mean,bwd_header_len_std,bwd_header_len_max,bwd_header_len_min,payload_len_total,payload_len_mean,payload_len_std,payload_len_max,payload_len_min,payload_len_variance,fwd_payload_len_total,fwd_payload_len_mean,fwd_payload_len_std,fwd_payload_len_max,fwd_payload_len_min,bwd_payload_len_total,bwd_payload_len_mean,bwd_payload_len_std,bwd_payload_len_max,bwd_payload_len_min,fwd_non_zero_payload_packets,bwd_non_zero_payload_packets,fwd_bulk_rate_s,bwd_bulk_rate_s,fwd_bulk_count,bwd_bulk_count,fwd_bulk_packets_total,fwd_bulk_packets_mean,fwd_bulk_packets_std,fwd_bulk_packets_max,fwd_bulk_packets_min,bwd_bulk_packets_total,bwd_bulk_packets_mean,bwd_bulk_packets_std,bwd_bulk_packets_max,bwd_bulk_packets_min,fwd_bulk_bytes_total,fwd_bulk_bytes_mean,fwd_bulk_bytes_std,fwd_bulk_bytes_max,fwd_bulk_bytes_min,bwd_bulk_bytes_total,bwd_bulk_bytes_mean,bwd_bulk_bytes_std,bwd_bulk_bytes_max,bwd_bulk_bytes_min,fwd_bulk_duration_total,fwd_bulk_duration_mean,fwd_bulk_duration_std,fwd_bulk_duration_max,fwd_bulk_duration_min,bwd_bulk_duration_total,bwd_bulk_duration_mean,bwd_bulk_duration_std,bwd_bulk_duration_max,bwd_bulk_duration_min,subflow_count,active_total,active_mean,active_std,active_max,active_min,idle_total,idle_mean,idle_std,idle_max,idle_min,icmp_type,icmp_code,flow_retransmission_count,fwd_retransmission_count,bwd_retransmission_count,fwd_init_window_size,bwd_init_window_size,window_size_total,window_size_mean,window_size_std,window_size_max,window_size_min,fwd_window_size_total,fwd_window_size_mean,fwd_window_size_std,fwd_window_size_max,fwd_window_size_min,bwd_window_size_total,bwd_window_size_mean,bwd_window_size_std,bwd_window_size_max,bwd_window_size_min,fwd_fin_flag_count,fwd_syn_flag_count,fwd_rst_flag_count,fwd_psh_flag_count,fwd_ack_flag_count,fwd_urg_flag_count,fwd_cwr_flag_count,fwd_ece_flag_count,bwd_fin_flag_count,bwd_syn_flag_count,bwd_rst_flag_count,bwd_psh_flag_count,bwd_ack_flag_count,bwd_urg_flag_count,bwd_cwr_flag_count,bwd_ece_flag_count,total_fin_flag_count,total_syn_flag_count,total_rst_flag_count,total_psh_flag_count,total_ack_flag_count,total_urg_flag_count,total_cwr_flag_count,total_ece_flag_count,flags,flow_bytes_s,flow_packets_s,fwd_bytes_s,fwd_packets_s,bwd_bytes_s,bwd_packets_s,fwd_subflow_packets_mean,fwd_subflow_bytes_mean,bwd_subflow_packets_mean,bwd_subflow_bytes_mean,up_down_ratio,label,category,subcategory,scenario
192.168.249.73:44909-192.168.19.166:42-6,192.168.249.73,44909,192.168.19.166,42,6,2025-03-11 15:16:18.092518 UTC,2025-03-11 15:16:18.092605 UTC,87,TCP Reset,1741706178092,1741706178092,1741706178092,1741706178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.087,0,0.087,0.087,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,965517.2413793104,22988.505747126437,505747.1264367816,11494.252873563219,459770.1149425287,11494.252873563219,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:9502-6,192.168.249.73,44909,192.168.19.166,9502,6,2025-03-11 15:16:18.092843 UTC,2025-03-11 15:16:18.092862 UTC,19,TCP Reset,1741706178092,1741706178092,1741706178092,1741706178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0.019,0.019,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,4421052.631578947,105263.15789473684,2315789.4736842103,52631.57894736842,2105263.1578947366,52631.57894736842,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2800-6,192.168.249.73,44909,192.168.19.166,2800,6,2025-03-11 15:16:18.093436 UTC,2025-03-11 15:16:18.093467 UTC,31,TCP Reset,1741706178093,1741706178093,1741706178093,1741706178093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.031,0,0.031,0.031,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2709677.419354839,64516.12903225806,1419354.8387096773,32258.06451612903,1290322.5806451612,32258.06451612903,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:10621-6,192.168.249.73,44909,192.168.19.166,10621,6,2025-03-11 15:16:18.093770 UTC,2025-03-11 15:16:18.093809 UTC,39,TCP Reset,1741706178093,1741706178093,1741706178093,1741706178093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,0,0.039,0.039,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2153846.153846154,51282.05128205128,1128205.1282051282,25641.02564102564,1025641.0256410256,25641.02564102564,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3737-6,192.168.249.73,44909,192.168.19.166,3737,6,2025-03-11 15:16:18.093920 UTC,2025-03-11 15:16:18.093967 UTC,47,TCP Reset,1741706178093,1741706178093,1741706178093,1741706178093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.047,0,0.047,0.047,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1787234.0425531915,42553.19148936171,936170.2127659575,21276.595744680853,851063.8297872341,21276.595744680853,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2111-6,192.168.249.73,44909,192.168.19.166,2111,6,2025-03-11 15:16:18.094062 UTC,2025-03-11 15:16:18.094141 UTC,79,TCP Reset,1741706178094,1741706178094,1741706178094,1741706178094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.079,0,0.079,0.079,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1063291.1392405063,25316.455696202534,556962.0253164558,12658.227848101267,506329.11392405065,12658.227848101267,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5560-6,192.168.249.73,44909,192.168.19.166,5560,6,2025-03-11 15:16:18.094286 UTC,2025-03-11 15:16:18.094344 UTC,58,TCP Reset,1741706178094,1741706178094,1741706178094,1741706178094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.058,0,0.058,0.058,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1448275.8620689656,34482.75862068965,758620.6896551724,17241.379310344826,689655.172413793,17241.379310344826,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:7496-6,192.168.249.73,44909,192.168.19.166,7496,6,2025-03-11 15:16:18.094912 UTC,2025-03-11 15:16:18.094993 UTC,81,TCP Reset,1741706178094,1741706178094,1741706178094,1741706178094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,0,0.081,0.081,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1037037.037037037,24691.358024691355,543209.8765432099,12345.679012345678,493827.16049382713,12345.679012345678,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1717-6,192.168.249.73,44909,192.168.19.166,1717,6,2025-03-11 15:16:18.094943 UTC,2025-03-11 15:16:18.095014 UTC,71,TCP Reset,1741706178094,1741706178095,1741706178094,1741706178095,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.071,0,0.071,0.071,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1183098.5915492957,28169.014084507042,619718.3098591549,14084.507042253521,563380.2816901408,14084.507042253521,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:5269-6,192.168.249.73,44909,192.168.19.166,5269,6,2025-03-11 15:16:18.095574 UTC,2025-03-11 15:16:18.095691 UTC,117,TCP Reset,1741706178095,1741706178095,1741706178095,1741706178095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.117,0,0.117,0.117,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,717948.717948718,17094.017094017094,376068.37606837606,8547.008547008547,341880.3418803419,8547.008547008547,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1092-6,192.168.249.73,44909,192.168.19.166,1092,6,2025-03-11 15:16:18.095595 UTC,2025-03-11 15:16:18.095705 UTC,110,TCP Reset,1741706178095,1741706178095,1741706178095,1741706178095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0.11,0.11,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,763636.3636363636,18181.81818181818,400000,9090.90909090909,363636.36363636365,9090.90909090909,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:545-6,192.168.249.73,44909,192.168.19.166,545,6,2025-03-11 15:16:18.095960 UTC,2025-03-11 15:16:18.096058 UTC,98,TCP Reset,1741706178095,1741706178096,1741706178095,1741706178096,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.098,0,0.098,0.098,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,857142.8571428572,20408.163265306124,448979.59183673473,10204.081632653062,408163.2653061225,10204.081632653062,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:54328-6,192.168.249.73,44909,192.168.19.166,54328,6,2025-03-11 15:16:18.095981 UTC,2025-03-11 15:16:18.096072 UTC,91,TCP Reset,1741706178095,1741706178096,1741706178095,1741706178096,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.091,0,0.091,0.091,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,923076.923076923,21978.021978021978,483516.4835164835,10989.010989010989,439560.43956043955,10989.010989010989,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:6788-6,192.168.249.73,44909,192.168.19.166,6788,6,2025-03-11 15:16:18.095991 UTC,2025-03-11 15:16:18.096079 UTC,88,TCP Reset,1741706178095,1741706178096,1741706178095,1741706178096,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,0,0.088,0.088,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,954545.4545454546,22727.272727272728,500000,11363.636363636364,454545.45454545453,11363.636363636364,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:20828-6,192.168.249.73,44909,192.168.19.166,20828,6,2025-03-11 15:16:18.096329 UTC,2025-03-11 15:16:18.096371 UTC,42,TCP Reset,1741706178096,1741706178096,1741706178096,1741706178096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.042,0,0.042,0.042,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,2000000,47619.04761904762,1047619.0476190477,23809.52380952381,952380.9523809524,23809.52380952381,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:691-6,192.168.249.73,44909,192.168.19.166,691,6,2025-03-11 15:16:18.096876 UTC,2025-03-11 15:16:18.096902 UTC,26,TCP Reset,1741706178096,1741706178096,1741706178096,1741706178096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.026,0,0.026,0.026,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,3230769.230769231,76923.07692307692,1692307.6923076925,38461.53846153846,1538461.5384615385,38461.53846153846,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:12345-6,192.168.249.73,44909,192.168.19.166,12345,6,2025-03-11 15:16:18.097324 UTC,2025-03-11 15:16:18.097383 UTC,59,TCP Reset,1741706178097,1741706178097,1741706178097,1741706178097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.059,0,0.059,0.059,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1423728.8135593222,33898.30508474576,745762.7118644068,16949.15254237288,677966.1016949153,16949.15254237288,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:1105-6,192.168.249.73,44909,192.168.19.166,1105,6,2025-03-11 15:16:18.097502 UTC,2025-03-11 15:16:18.097564 UTC,62,TCP Reset,1741706178097,1741706178097,1741706178097,1741706178097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0,0.062,0.062,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1354838.7096774194,32258.06451612903,709677.4193548387,16129.032258064515,645161.2903225806,16129.032258064515,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:3690-6,192.168.249.73,44909,192.168.19.166,3690,6,2025-03-11 15:16:18.097685 UTC,2025-03-11 15:16:18.097752 UTC,67,TCP Reset,1741706178097,1741706178097,1741706178097,1741706178097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.067,0,0.067,0.067,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1253731.343283582,29850.746268656716,656716.4179104477,14925.373134328358,597014.9253731343,14925.373134328358,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2382-6,192.168.249.73,44909,192.168.19.166,2382,6,2025-03-11 15:16:18.097926 UTC,2025-03-11 15:16:18.098007 UTC,81,TCP Reset,1741706178097,1741706178098,1741706178097,1741706178098,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,0,0.081,0.081,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1037037.037037037,24691.358024691355,543209.8765432099,12345.679012345678,493827.16049382713,12345.679012345678,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2288-6,192.168.249.73,44909,192.168.19.166,2288,6,2025-03-11 15:16:18.098485 UTC,2025-03-11 15:16:18.098550 UTC,65,TCP Reset,1741706178098,1741706178098,1741706178098,1741706178098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.065,0,0.065,0.065,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1292307.6923076925,30769.230769230773,676923.076923077,15384.615384615387,615384.6153846155,15384.615384615387,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
192.168.249.73:44909-192.168.19.166:2717-6,192.168.249.73,44909,192.168.19.166,2717,6,2025-03-11 15:16:18.098505 UTC,2025-03-11 15:16:18.098564 UTC,59,TCP Reset,1741706178098,1741706178098,1741706178098,1741706178098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,42,44,40,2,1,1,44,44,0,44,44,40,40,0,40,40,44,22,2,24,20,24,24,0,24,24,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.059,0,0.059,0.059,0,0,0,0,0,-1,-1,0,0,0,1024,0,1024,512,512,1024,0,1024,1024,0,1024,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,.A.RS.,1423728.8135593222,33898.30508474576,745762.7118644068,16949.15254237288,677966.1016949153,16949.15254237288,0,0,0,0,1,1,port-scan,nmap,nmap_A_T4
