Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
57,99.9,62.1640625,0,1,1,5607
58,99.9,62.1640625,1,1,1,5609
59,99.9,62.1640625,1,1,1,5611
60,99.9,62.1640625,1,1,1,5615
61,100.9,62.1640625,1,1,1,5619
62,99.9,62.1640625,1,1,1,5621
63,98.9,62.1640625,1,1,1,5624
64,99.9,62.1640625,1,1,1,5628
65,99.9,62.1640625,0,1,1,5632
66,99.9,62.1640625,0,1,1,5635
67,99.9,62.1640625,0,1,1,5637
68,100.9,62.1640625,0,1,1,5642
69,99.9,62.1640625,0,1,1,5644
70,98.9,62.1640625,0,1,1,5646
71,99.9,62.1640625,0,1,1,5652
72,100.9,62.1640625,0,1,1,5655
73,97.9,62.1640625,0,1,1,5660
74,100.9,62.1640625,0,1,1,5663
75,97.9,62.1640625,0,1,1,5668
76,99.9,62.1640625,0,1,1,5672
77,99.9,62.1640625,0,1,1,5676
78,98.9,62.1640625,1,1,1,5687
79,99.9,62.1640625,1,1,1,5691
80,99.9,62.1640625,1,1,1,5694
81,98.9,62.1640625,1,1,1,5696
82,27.0,62.1640625,1,1,1,5737
83,1.0,62.1640625,1,1,1,5758
84,4.0,62.1640625,1,1,1,5793
85,0.0,62.1640625,1,1,1,5811
86,1.0,62.1640625,1,1,1,5831
87,0.0,62.1640625,1,1,1,5863
88,3.0,62.1640625,1,1,1,6018
89,2.0,62.1640625,1,1,1,6082
90,0.0,62.1640625,1,1,1,6109
91,2.0,62.1640625,1,1,1,6165
92,9.0,62.1640625,0,1,1,6215
93,0.0,62.1640625,0,1,1,6235
94,1.0,62.1640625,1,1,1,6263
95,2.0,62.1640625,1,1,1,6302
96,3.0,62.1640625,1,1,1,6367
97,4.0,62.1640625,1,1,1,6556
98,10.0,62.1640625,1,1,1,6703
99,2.0,62.1640625,1,1,1,6786
100,1.0,62.1640625,0,1,1,6863
101,1.0,62.1640625,0,1,1,6890
102,0.0,62.1640625,0,1,1,6896
103,1.0,62.1640625,0,1,1,6917
104,1.0,62.1640625,0,1,1,6950
105,4.0,62.1640625,0,1,1,7035
106,9.0,62.1640625,0,1,1,7230
107,2.0,62.1640625,0,1,1,7304
108,25.0,62.1640625,1,1,1,7593
109,47.9,62.1640625,1,1,1,8070
110,7.0,62.1640625,1,1,1,8170
111,6.0,62.1640625,1,1,1,8254
112,3.0,62.1640625,1,1,1,8361
113,62.9,62.1640625,1,1,1,8533
114,96.9,62.1640625,0,1,1,8554
115,99.9,62.1640625,0,1,1,8555
116,99.9,62.1640625,0,1,1,8561
117,100.9,62.1640625,0,1,1,8564
118,99.9,62.1640625,0,1,1,8570
119,97.9,62.1640625,0,1,1,8575
120,99.9,62.1640625,0,1,1,8580
121,98.9,62.1640625,0,1,1,8585
122,100.9,62.1640625,0,1,1,8588
123,99.9,62.1640625,0,1,1,8589
124,98.9,62.1640625,0,1,1,8592
125,99.9,62.1640625,0,1,1,8597
126,100.9,62.1640625,0,1,1,8603
127,98.9,62.1640625,0,1,1,8605
128,99.9,62.1640625,0,1,1,8617
129,97.9,62.1640625,0,1,1,8624
130,98.9,62.1640625,0,1,1,8629
131,97.9,62.1640625,0,1,1,8639
132,98.9,62.1640625,0,1,1,8649
133,98.9,62.1640625,0,1,1,8655
134,99.9,62.1640625,1,1,1,8664
135,99.9,62.1640625,1,1,1,8673
136,99.9,62.1640625,1,1,1,8675
137,100.9,62.1640625,1,1,1,8677
138,99.9,62.1640625,1,1,1,8679
139,99.9,62.1640625,0,1,1,8681
140,98.9,62.1640625,0,1,1,8683
141,100.9,62.1640625,1,1,1,8686
142,97.9,62.1640625,1,1,1,8695
143,99.9,62.1640625,0,1,1,8699
144,98.9,62.1640625,1,1,1,8705
145,98.9,62.1640625,0,1,1,8708
146,100.9,62.1640625,0,1,1,8709
147,97.9,62.1640625,1,1,1,8714
148,99.9,62.1640625,1,1,1,8726
149,99.9,62.1640625,0,1,1,8729
150,99.9,62.1640625,0,1,1,8731
151,96.9,62.1640625,0,1,1,8736
152,1.0,62.1640625,0,1,1,8754
153,0.0,62.1640625,0,1,1,8756
154,0.0,62.1640625,0,1,1,8784
155,3.0,62.1640625,0,1,1,8830
156,3.0,62.1640625,0,1,1,8846
157,2.0,62.046875,0,1,1,8869
158,2.0,62.046875,0,1,1,8918
159,17.0,62.046875,0,1,1,8953
160,5.0,62.046875,0,1,1,9010
161,3.0,62.046875,0,1,1,9069
162,6.0,62.046875,0,1,1,9092
163,1.0,62.046875,0,1,1,9113
164,3.0,62.046875,0,1,1,9143
165,4.0,62.046875,0,1,1,9181
166,4.0,62.046875,0,1,1,9221
167,3.0,62.046875,0,1,1,9242
168,5.0,62.046875,0,1,1,9260
169,8.0,62.046875,1,1,1,9272
170,1.0,62.046875,1,1,1,9283
171,1.0,62.046875,1,1,1,9302
172,1.0,62.046875,1,1,1,9332
173,2.0,62.046875,1,1,1,9415
174,1.0,62.046875,1,1,1,9441
175,11.0,62.046875,1,1,1,9490
176,6.0,62.046875,1,1,1,9516
177,0.0,62.046875,1,1,1,9532
178,18.0,62.046875,1,1,1,9602
179,2.0,62.046875,1,1,1,9631
180,8.0,62.046875,1,1,1,9710
181,25.0,62.046875,0,1,1,10099
182,82.9,62.046875,1,1,1,10190
183,98.9,62.046875,1,1,1,10194
184,90.9,62.04296875,1,1,1,10208
185,93.9,62.04296875,1,1,1,10237
186,99.9,62.04296875,1,1,1,10240
187,98.9,62.04296875,0,1,1,10242
188,96.9,62.04296875,0,1,1,10274
189,100.9,61.9453125,0,1,1,10277
190,98.9,61.9453125,0,1,1,10279
191,99.9,61.9453125,0,1,1,10281
192,98.9,61.9453125,0,1,1,10285
193,99.9,61.9453125,0,1,1,10287
194,24.0,61.9453125,0,1,1,10331
195,6.0,61.9453125,0,1,1,10495
196,3.0,61.9453125,0,1,1,10574
197,3.0,61.9453125,0,1,1,10646
198,28.0,61.9453125,1,1,1,10778
199,95.9,61.9453125,1,1,1,10791
200,96.9,61.9453125,0,1,1,10799
201,92.9,61.9453125,1,1,1,10834
202,90.9,61.9453125,0,1,1,10861
203,94.9,61.9453125,0,1,1,10875
204,99.9,61.9453125,0,1,1,10877
205,100.9,61.9453125,0,1,1,10880
206,98.9,61.9453125,0,1,1,10884
207,99.9,61.9453125,1,1,1,10887
208,99.9,61.9453125,1,1,1,10895
209,99.9,61.9453125,1,1,1,10908
210,98.9,61.9453125,0,1,1,10918
211,98.9,61.9453125,0,1,1,10921
212,99.9,61.9453125,0,1,1,10928
213,99.9,61.9453125,0,1,1,10941
214,99.9,61.9453125,0,1,1,10950
215,99.9,61.9453125,1,1,1,10952
216,97.9,61.9453125,1,1,1,10961
217,92.9,61.9453125,1,1,1,10978
218,99.9,61.9453125,1,1,1,10989
219,99.9,61.9453125,1,1,1,11008
220,99.9,61.9453125,1,1,1,11011
221,99.9,61.9453125,0,1,1,11014
222,99.9,61.9453125,0,1,1,11015
223,99.9,61.9453125,1,1,1,11017
224,99.9,61.9453125,1,1,1,11021
225,99.9,61.9453125,1,1,1,11028
226,98.9,61.9453125,0,1,1,11037
227,99.9,61.9453125,0,1,1,11039
228,99.9,61.9453125,0,1,1,11043
229,99.9,61.9453125,1,1,1,11046
230,99.9,61.9453125,0,1,1,11049
231,99.9,61.9453125,0,1,1,11051
232,98.9,61.9453125,0,1,1,11054
233,47.9,61.9453125,0,1,1,11072
234,0.0,61.9453125,0,1,1,11091
235,10.0,61.9453125,1,1,1,11149
236,2.0,61.9453125,0,1,1,11202
237,1.0,61.9453125,0,1,1,11238
238,3.0,61.9453125,0,1,1,11297
239,0.0,61.9453125,0,1,1,11313
240,2.0,61.9453125,0,1,1,11374
241,2.0,61.9453125,0,1,1,11433
242,70.9,61.9453125,1,1,1,11920
243,11.0,61.9453125,1,1,1,11993
244,1.0,61.9453125,1,1,1,12002
245,0.0,61.9453125,1,1,1,12019
246,65.9,61.9140625,1,1,1,12123
247,90.9,61.88671875,1,1,1,12148
248,98.9,61.85546875,1,1,1,12155
249,95.9,61.8125,1,1,1,12187
250,99.9,61.7890625,1,1,1,12189
251,99.9,61.77734375,1,1,1,12194
252,98.9,61.74609375,1,1,1,12202
253,96.9,61.67578125,0,1,1,12212
254,98.9,61.62890625,0,1,1,12217
255,91.9,61.59765625,0,1,1,12251
256,94.9,61.58203125,0,1,1,12268
257,99.9,61.546875,0,1,1,12273
258,99.9,61.5390625,0,1,1,12276
259,98.9,61.53515625,0,1,1,12284
260,97.9,61.515625,0,1,1,12297
261,100.9,61.4921875,0,1,1,12300
262,98.9,61.484375,0,1,1,12305
263,92.9,61.2734375,1,1,1,12324
264,97.9,61.25390625,1,1,1,12332
265,95.9,61.19140625,1,1,1,12338
266,93.9,61.19140625,1,1,1,12373
267,98.9,61.16015625,0,1,1,12377
268,100.9,61.15625,0,1,1,12380
269,99.9,61.10546875,0,1,1,12384
270,98.9,61.08203125,0,1,1,12385
271,100.9,61.08203125,0,1,1,12390
272,98.9,61.08203125,0,1,1,12396
273,99.9,61.08203125,0,1,1,12399
274,100.9,61.08203125,1,1,1,12402
275,98.9,61.08203125,0,1,1,12406
276,99.9,61.08203125,0,1,1,12408
277,99.9,61.08203125,0,1,1,12413
278,100.9,61.07421875,0,1,1,12417
279,98.9,61.07421875,0,1,1,12420
280,100.9,61.06640625,0,1,1,12424
281,98.9,61.0546875,0,1,1,12429
282,98.9,61.015625,0,1,1,12432
283,99.9,61.015625,0,1,1,12436
284,98.9,61.015625,0,1,1,12440
285,100.9,61.0078125,1,1,1,12442
286,97.9,60.9609375,0,1,1,12445
287,100.9,60.89453125,0,1,1,12454
288,98.9,60.89453125,0,1,1,12457
289,99.9,60.89453125,1,1,1,12460
290,99.9,60.83984375,1,1,1,12464
291,38.0,60.796875,1,1,1,12480
292,1.0,60.734375,1,1,1,12501
293,0.0,60.68359375,1,1,1,12505
294,4.0,60.6484375,1,1,1,12575
295,1.0,60.62890625,1,1,1,12632
296,0.0,60.62890625,1,1,1,12643
297,3.0,60.62890625,1,1,1,12664
298,0.0,60.62890625,1,1,1,12666
299,1.0,60.62890625,1,1,1,12711
300,1.0,60.609375,1,1,1,12724
301,3.0,60.609375,1,1,1,12866
302,1.0,60.609375,1,1,1,12914
303,1.0,60.609375,1,1,1,12925
304,18.0,60.609375,1,1,1,13116
305,1.0,60.609375,1,1,1,13136
306,0.0,60.609375,1,1,1,13146
307,21.0,60.609375,1,1,1,13414
308,65.9,60.609375,1,1,1,13828
309,88.9,60.56640625,1,1,1,13856
310,92.9,60.5546875,1,1,1,13872
311,99.9,60.5546875,1,1,1,13876
312,91.9,60.5546875,1,1,1,13905
313,85.9,60.55078125,1,1,1,13944
314,95.9,60.546875,1,1,1,13956
315,99.9,60.48828125,1,1,1,13958
316,99.9,60.48828125,1,1,1,13965
317,99.9,60.46875,1,1,1,13966
318,99.9,60.43359375,1,1,1,13972
319,99.9,60.43359375,1,1,1,13973
320,99.9,60.41796875,1,1,1,13978
321,99.9,60.3828125,1,1,1,13982
322,95.9,60.359375,1,1,1,13997
323,99.9,60.32421875,1,1,1,14000
324,99.9,60.32421875,1,1,1,14004
325,99.9,60.32421875,1,1,1,14009
326,99.9,60.26953125,1,1,1,14014
327,99.9,60.26953125,1,1,1,14022
328,88.9,60.26953125,1,1,1,14057
329,93.9,60.26953125,0,1,1,14077
330,99.9,60.26953125,0,1,1,14080
331,100.9,60.26953125,0,1,1,14081
332,98.9,60.26953125,0,1,1,14087
333,99.9,60.26953125,0,1,1,14092
334,100.9,60.26953125,0,1,1,14093
335,99.9,60.26953125,0,1,1,14096
336,98.9,60.26953125,0,1,1,14099
337,100.9,60.26953125,0,1,1,14103
338,99.9,60.26953125,0,1,1,14106
339,99.9,60.25,1,1,1,14109
340,99.8,60.24609375,1,1,1,14116
341,100.9,60.203125,1,1,1,14119
342,98.9,60.203125,1,1,1,14123
343,99.9,60.1875,1,1,1,14126
344,100.9,60.171875,1,1,1,14131
345,99.9,60.171875,1,1,1,14134
346,99.9,60.109375,1,1,1,14138
347,99.9,60.10546875,1,1,1,14141
348,99.9,60.03515625,1,1,1,14147
349,99.9,59.9921875,1,1,1,14150
350,99.9,59.9921875,1,1,1,14153
351,99.9,59.9921875,1,1,1,14156
352,99.9,59.96484375,1,1,1,14159
353,100.9,52.765625,1,1,1,14160
354,98.9,52.69140625,0,1,1,14162
355,98.9,52.54296875,1,1,1,14180
356,84.9,52.48828125,1,1,1,14203
357,99.9,52.4296875,1,1,1,14206
358,98.9,52.4296875,1,1,1,14207
359,99.9,52.4296875,1,1,1,14213
360,99.9,52.4296875,1,1,1,14216
361,99.9,52.4296875,1,1,1,14222
362,99.9,52.4296875,1,1,1,14225
363,100.9,52.4296875,1,1,1,14229
364,99.9,52.4296875,1,1,1,14234
365,98.9,52.4296875,1,1,1,14237
366,99.9,52.4296875,1,1,1,14246
367,88.9,52.4296875,1,1,1,14271
368,100.9,52.4296875,1,1,1,14274
369,99.9,52.4296875,1,1,1,14276
370,99.9,52.4296875,1,1,1,14277
