Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
79,96.9,62.0859375,1,1,1,5200
80,96.9,62.0859375,1,1,1,5206
81,98.9,62.0859375,0,1,1,5215
82,99.9,62.0859375,1,1,1,5219
83,99.9,62.0859375,1,1,1,5220
84,91.9,62.0859375,1,1,1,5238
85,1.0,62.0859375,1,1,1,5277
86,0.0,62.0859375,0,1,1,5312
87,6.0,62.0859375,0,1,1,5334
88,0.0,62.0859375,0,1,1,5342
89,1.0,62.0859375,0,1,1,5380
90,2.0,62.0859375,0,1,1,5491
91,3.0,62.0859375,0,1,1,5611
92,0.0,62.0859375,0,1,1,5634
93,1.0,62.0859375,1,1,1,5676
94,13.0,62.0859375,1,1,1,5733
95,1.0,62.0859375,0,1,1,5758
96,0.0,62.0859375,0,1,1,5783
97,2.0,62.0859375,0,1,1,5826
98,3.0,62.0859375,0,1,1,5873
99,4.0,62.0859375,0,1,1,6001
100,9.0,62.0859375,0,1,1,6206
101,4.0,62.0859375,0,1,1,6312
102,1.0,62.0859375,0,1,1,6385
103,1.0,62.0859375,0,1,1,6421
104,0.0,62.0859375,0,1,1,6425
105,1.0,62.0859375,0,1,1,6445
106,1.0,62.0859375,1,1,1,6494
107,3.0,62.0859375,0,1,1,6580
108,9.0,62.0859375,0,1,1,6755
109,2.0,62.0859375,0,1,1,6832
110,20.0,62.0859375,0,1,1,7134
111,46.9,62.0859375,0,1,1,7665
112,15.0,62.0859375,0,1,1,7820
113,9.0,62.0859375,0,1,1,7912
114,14.0,62.0859375,1,1,1,8122
115,77.9,62.0859375,0,1,1,8169
116,99.9,62.0859375,0,1,1,8189
117,99.9,62.0859375,0,1,1,8191
118,99.9,62.0859375,1,1,1,8194
119,99.9,62.0859375,1,1,1,8197
120,99.9,62.0859375,1,1,1,8203
121,99.9,62.0859375,0,1,1,8208
122,99.9,62.0859375,0,1,1,8210
123,100.9,62.0859375,0,1,1,8214
124,98.9,62.0859375,0,1,1,8216
125,99.9,62.0859375,0,1,1,8222
126,99.8,62.0859375,1,1,1,8226
127,99.9,62.0859375,1,1,1,8233
128,99.9,62.0859375,0,1,1,8243
129,98.9,62.0859375,0,1,1,8251
130,99.9,62.0859375,0,1,1,8258
131,98.9,62.0859375,0,1,1,8266
132,98.9,62.0859375,0,1,1,8269
133,98.9,62.0859375,0,1,1,8274
134,99.9,62.0859375,1,1,1,8275
135,97.9,62.0859375,1,1,1,8287
136,96.9,62.0859375,1,1,1,8300
137,99.9,62.0859375,1,1,1,8309
138,99.9,62.0859375,0,1,1,8319
139,100.9,62.0859375,0,1,1,8321
140,98.9,62.0859375,0,1,1,8326
141,99.9,62.0859375,0,1,1,8331
142,99.9,62.0859375,0,1,1,8332
143,100.9,62.0859375,0,1,1,8335
144,99.9,62.0859375,1,1,1,8339
145,98.9,62.0859375,1,1,1,8353
146,98.9,62.0859375,1,1,1,8359
147,100.9,62.0859375,1,1,1,8363
148,98.9,62.0859375,0,1,1,8366
149,97.9,62.0859375,0,1,1,8375
150,99.9,62.0859375,0,1,1,8382
151,99.9,62.0859375,0,1,1,8384
152,99.9,62.0859375,0,1,1,8387
153,36.0,62.0859375,0,1,1,8401
154,0.0,62.0859375,0,1,1,8419
155,0.0,62.0859375,0,1,1,8421
156,1.0,62.0859375,0,1,1,8446
157,3.0,62.0859375,0,1,1,8497
158,2.0,62.0859375,0,1,1,8514
159,1.0,62.0859375,0,1,1,8541
160,2.0,62.0859375,0,1,1,8594
161,9.0,62.0859375,0,1,1,8628
162,5.0,62.0859375,0,1,1,8689
163,1.0,62.0859375,0,1,1,8741
164,4.0,62.0859375,0,1,1,8764
165,1.0,62.0859375,0,1,1,8782
166,1.0,62.0859375,0,1,1,8807
167,2.0,62.0859375,0,1,1,8848
168,5.0,62.0859375,0,1,1,8896
169,2.0,62.0859375,0,1,1,8929
170,3.0,62.0859375,1,1,1,8944
171,10.0,62.0859375,0,1,1,8955
172,0.0,62.0859375,0,1,1,8966
173,0.0,62.0859375,0,1,1,8972
174,1.0,62.0859375,0,1,1,8996
175,1.0,62.0859375,0,1,1,9022
176,2.0,62.0859375,0,1,1,9105
177,1.0,62.0859375,0,1,1,9130
178,6.0,62.0859375,0,1,1,9177
179,11.0,62.0859375,0,1,1,9194
180,10.0,62.0859375,0,1,1,9273
181,9.0,62.0859375,0,1,1,9304
182,2.0,62.0859375,0,1,1,9389
183,36.0,62.0859375,0,1,1,9654
184,77.9,62.0859375,1,1,1,9827
185,96.9,62.0859375,0,1,1,9836
186,90.9,62.0859375,0,1,1,9853
187,94.9,62.0859375,0,1,1,9874
188,99.9,62.0859375,0,1,1,9875
189,98.9,62.0859375,1,1,1,9881
190,95.9,61.94921875,0,1,1,9902
191,99.9,61.94921875,0,1,1,9908
192,99.9,61.94921875,0,1,1,9909
193,98.9,61.9453125,0,1,1,9915
194,100.9,61.9453125,0,1,1,9917
195,12.0,61.9453125,0,1,1,9993
196,1.0,61.9453125,0,1,1,10045
197,3.0,61.9453125,0,1,1,10201
198,3.0,61.9453125,0,1,1,10305
199,2.0,61.9453125,0,1,1,10389
200,24.0,61.9453125,0,1,1,10502
201,94.9,61.9453125,1,1,1,10521
202,98.9,61.9453125,1,1,1,10528
203,90.9,61.9453125,0,1,1,10557
204,90.9,61.9453125,0,1,1,10594
205,94.9,61.9453125,0,1,1,10620
206,99.9,61.9453125,0,1,1,10622
207,98.9,61.9453125,0,1,1,10625
208,98.9,61.9453125,0,1,1,10628
209,100.9,61.9453125,0,1,1,10631
210,99.9,61.9453125,0,1,1,10632
211,98.9,61.9453125,0,1,1,10642
212,100.9,61.9453125,1,1,1,10651
213,99.9,61.9453125,1,1,1,10660
214,97.9,61.9453125,1,1,1,10668
215,98.9,61.9453125,1,1,1,10670
216,100.9,61.9453125,1,1,1,10677
217,98.9,61.9453125,0,1,1,10691
218,99.9,61.9453125,1,1,1,10701
219,100.9,61.9453125,1,1,1,10702
220,95.9,61.9453125,0,1,1,10723
221,94.9,61.9453125,0,1,1,10740
222,98.9,61.9453125,0,1,1,10748
223,99.9,61.9453125,0,1,1,10757
224,100.9,61.9453125,0,1,1,10759
225,98.9,61.9453125,0,1,1,10763
226,100.9,61.9453125,0,1,1,10768
227,98.9,61.9453125,0,1,1,10774
228,99.9,61.9453125,1,1,1,10782
229,99.9,61.9453125,1,1,1,10787
230,99.9,61.9453125,1,1,1,10790
231,99.9,61.9453125,1,1,1,10792
232,99.9,61.9453125,1,1,1,10794
233,99.9,61.9453125,1,1,1,10797
234,19.0,61.9453125,1,1,1,10803
235,1.0,61.9453125,1,1,1,10846
236,3.0,61.9453125,1,1,1,10949
237,0.0,61.94140625,1,1,1,10975
238,1.0,61.89453125,1,1,1,10993
239,7.0,61.859375,1,1,1,11054
240,2.0,61.859375,1,1,1,11103
241,1.0,61.8359375,1,1,1,11145
242,2.0,61.77734375,1,1,1,11217
243,1.0,61.6953125,1,1,1,11256
244,2.0,61.63671875,0,1,1,11314
245,24.0,61.5625,1,1,1,11688
246,51.9,61.50390625,0,1,1,12071
247,1.0,61.421875,0,1,1,12088
248,0.0,61.30078125,0,1,1,12097
249,13.0,61.25390625,1,1,1,12131
250,88.9,61.21875,0,1,1,12152
251,90.9,61.1484375,0,1,1,12177
252,97.9,61.09765625,0,1,1,12191
253,95.9,61.046875,0,1,1,12225
254,99.9,61.01953125,0,1,1,12226
255,100.9,61.015625,0,1,1,12232
256,98.9,60.8984375,0,1,1,12234
257,97.9,60.84375,1,1,1,12240
258,94.9,60.84375,1,1,1,12259
259,95.9,60.8046875,1,1,1,12276
260,99.9,60.7578125,1,1,1,12284
261,100.9,60.7578125,1,1,1,12286
262,99.9,60.7421875,0,1,1,12288
263,97.9,60.70703125,0,1,1,12294
264,98.9,60.70703125,0,1,1,12302
265,98.9,60.70703125,0,1,1,12306
266,99.9,60.62890625,1,1,1,12316
267,95.9,60.546875,1,1,1,12335
268,99.9,60.453125,1,1,1,12339
269,99.9,60.453125,1,1,1,12341
270,96.9,60.42578125,0,1,1,12356
271,97.9,60.40625,0,1,1,12365
272,100.9,60.40625,0,1,1,12366
273,99.9,60.40625,0,1,1,12369
274,99.9,60.40625,0,1,1,12370
275,98.9,60.40625,0,1,1,12373
276,100.9,60.34375,0,1,1,12379
277,99.9,60.34375,0,1,1,12382
278,98.9,60.34375,0,1,1,12385
279,100.9,60.34375,0,1,1,12387
280,100.9,60.34375,0,1,1,12390
281,98.9,60.34375,0,1,1,12392
282,99.9,60.34375,0,1,1,12398
283,99.9,60.34375,0,1,1,12403
284,99.9,60.3359375,0,1,1,12408
285,99.9,60.31640625,1,1,1,12412
286,99.9,57.4453125,1,1,1,12413
287,99.9,57.4453125,1,1,1,12414
288,99.9,53.8828125,1,1,1,12419
289,99.9,53.671875,1,1,1,12423
290,100.9,53.66015625,1,1,1,12424
291,98.9,53.66015625,1,1,1,12427
292,98.9,53.66015625,1,1,1,12433
293,99.9,53.66015625,1,1,1,12438
294,99.9,53.64453125,1,1,1,12445
295,28.0,53.59765625,1,1,1,12459
296,0.0,53.51953125,1,1,1,12483
297,1.0,53.4453125,1,1,1,12491
298,1.0,53.3515625,1,1,1,12517
299,3.0,53.296875,1,1,1,12572
300,1.0,53.21875,1,1,1,12591
301,3.0,53.15625,1,1,1,12609
302,0.0,53.12890625,1,1,1,12614
303,0.0,53.09765625,1,1,1,12622
304,1.0,53.0859375,1,1,1,12665
305,2.0,53.0859375,1,1,1,12745
306,2.0,53.0859375,1,1,1,12819
307,1.0,53.05859375,1,1,1,12857
308,21.0,53.05859375,0,1,1,13003
309,1.0,53.05859375,0,1,1,13015
310,1.0,53.05859375,0,1,1,13041
311,0.0,53.05859375,0,1,1,13045
312,34.0,53.05859375,0,1,1,13586
313,81.9,53.05859375,0,1,1,13699
314,92.9,52.99609375,0,1,1,13723
315,95.9,52.94921875,0,1,1,13741
316,98.9,52.87890625,0,1,1,13745
317,90.9,52.8515625,0,1,1,13770
318,82.9,52.8515625,1,1,1,13805
319,100.9,52.83984375,0,1,1,13808
320,99.9,52.8046875,0,1,1,13811
321,98.9,52.8046875,0,1,1,13815
322,100.9,52.765625,0,1,1,13816
323,98.9,52.73828125,0,1,1,13825
324,99.9,52.73828125,1,1,1,13826
325,99.9,52.73828125,1,1,1,13829
326,99.9,52.70703125,1,1,1,13832
327,99.9,52.67578125,0,1,1,13837
328,95.9,52.67578125,0,1,1,13855
329,99.9,52.67578125,0,1,1,13858
330,99.9,52.67578125,1,1,1,13861
331,99.9,52.62890625,0,1,1,13863
332,99.9,52.61328125,0,1,1,13865
333,98.9,52.609375,0,1,1,13875
334,88.9,52.58203125,1,1,1,13914
335,97.9,52.58203125,1,1,1,13926
336,99.9,52.58203125,1,1,1,13932
337,100.9,52.58203125,1,1,1,13935
338,99.9,52.58203125,1,1,1,13938
339,99.9,52.58203125,1,1,1,13940
340,99.9,52.58203125,1,1,1,13941
341,99.9,52.58203125,1,1,1,13945
342,99.9,52.58203125,1,1,1,13948
343,99.9,52.58203125,1,1,1,13953
344,100.9,52.58203125,1,1,1,13954
345,98.9,52.58203125,1,1,1,13960
346,99.9,52.58203125,1,1,1,13962
347,100.9,52.58203125,1,1,1,13965
348,98.9,52.58203125,1,1,1,13968
349,100.9,52.58203125,1,1,1,13970
350,99.9,52.56640625,1,1,1,13974
351,99.9,52.55078125,1,1,1,13979
352,99.9,52.55078125,1,1,1,13983
353,99.9,52.52734375,1,1,1,13986
354,99.9,52.52734375,1,1,1,13990
355,99.9,52.50390625,1,1,1,13992
356,99.9,52.50390625,1,1,1,13996
357,99.9,52.4609375,0,1,1,14001
358,99.9,52.390625,0,1,1,14003
359,98.9,52.37109375,0,1,1,14006
360,97.9,52.3125,0,1,1,14015
361,99.9,52.2734375,1,1,1,14019
362,93.9,52.19921875,1,1,1,14030
363,99.9,52.1328125,0,1,1,14033
364,99.9,51.28515625,0,1,1,14037
365,99.9,51.28515625,0,1,1,14040
366,99.9,51.25,0,1,1,14043
367,99.9,51.2109375,0,1,1,14045
368,98.9,51.2109375,0,1,1,14050
369,100.9,51.2109375,1,1,1,14053
370,99.9,51.2109375,1,1,1,14058
371,99.9,51.2109375,1,1,1,14060
372,99.9,51.2109375,0,1,1,14065
373,98.9,51.2109375,0,1,1,14072
374,99.9,51.2109375,0,1,1,14073
375,100.9,51.2109375,0,1,1,14074
376,98.9,51.2109375,0,1,1,14076
